player_name,psi_log_avg,psi_log_sr,psi_combined,rank
RS Morton,0.04699199261799804,-0.04218128848134923,0.017267565584882284,758
J Kila,-0.020220871813245188,0.09068277914479034,0.01674701183943332,759
N Dickwella,-0.0336842167910215,0.11449377893056518,0.015708448449507393,760
Hamid Hassan,0.029568737456646267,-0.014216845738088957,0.014973543058401192,761
AB Barath,0.05164623442260178,-0.05885563112538614,0.01481227923993914,762
Ziaur Rahman,-0.07206548298213956,0.18642511664041644,0.014098050225379105,763
D Ganga,0.06899438921857522,-0.09636248982769141,0.013875429536486341,764
DA Gunawardene,-0.017096870441576303,0.07545452304110101,0.013753594052649467,765
NR Kumar,0.029255825914345925,-0.018215448241991797,0.013432067862233351,766
Sohail Tanvir,-0.028536258853716474,0.09732113760752495,0.013416206633364,767
C Tear,0.018615831757277598,0.0022299243350921505,0.013153862616549114,768
I Kaia,0.0652516028285827,-0.0937023298309834,0.012266958608727332,769
B Mavuta,0.004530539820955703,0.026033058701341583,0.011698046114417665,770
KV Morea,0.007370495875502299,0.018673944025526693,0.01113831192551043,771
CB Wishart,0.012529158598627507,0.005993529512057589,0.010350615569770868,772
JP Kotze,-0.008412751979881972,0.04761736358734066,0.010263953209192237,773
AC Botha,0.029686847759278726,-0.028830806415350137,0.010180963034402439,774
V Sukumaran,0.00537160846636482,0.01898158984857381,0.009908268927101149,775
ADR Campbell,0.04026667593982652,-0.051895712399447284,0.00954587982673525,776
Mohammad Ishaq,0.0032134650340272155,0.021853734690456438,0.009426888252836956,777
DE Bernard,0.011514188913498691,0.0028303620056824275,0.008619579944226604,778
Simi Singh,-0.008362370850762036,0.038563341001996904,0.00727953310015761,779
MB Kruger,0.010825750212708934,-0.003154185871090214,0.006165771518109218,780
CM Spearman,0.003871864568965577,0.010235587677696289,0.005993105605209148,781
WIA Fernando,-0.008517318836762279,0.03499067160138694,0.005985344642620794,782
J Jarvis,0.00040311835202529075,0.0160989834299396,0.005635073377996726,783
Harmeet Singh,-0.10756220276716108,0.2290677986764967,0.004647797714058183,784
A Dutt,0.006215333456619164,-0.00023785791241605358,0.004064269666940758,785
Nasir Jamshed,0.012936593578207313,-0.016912149228899914,0.002987012642504904,786
GM Strydom,0.0006946011644129531,0.006780055516884616,0.002723085948570174,787
PWA Mulder,-0.010995423534401137,0.029158268932053567,0.0023891406210837644,788
SMSM Senanayake,-0.004874725244424842,0.015087453576065623,0.0017793343624053128,789
Shahriar Nafees,-0.004880804443924559,0.01143032763857582,0.0005562395835755669,790
Abdullah Shafique,0.022022423201466794,-0.042880627452392114,0.0003880729835138245,791
Faheem Ashraf,-0.04375626751081011,0.08302015845953192,-0.001497458854029433,792
IS Sodhi,-0.007156305666433381,0.009448686665955242,-0.0016213082223038397,793
NT Ellis,0.0064102029112958585,-0.01768651682290496,-0.0016220370001044139,794
TAM Siriwardana,-0.05423703321017738,0.1026095270561531,-0.0019548464547338856,795
D Parashar,0.014559644184430443,-0.035432404132705625,-0.0021043719212815795,796
Tapash Baisya,-0.014938015759445592,0.022834037198705134,-0.002347331440062017,797
ML Nkala,0.00664542051036664,-0.024161374931035432,-0.0036235113034340503,798
SR Thompson,-0.05205518713996444,0.09283073943831086,-0.003759878280539341,799
Najmul Hossain Shanto,0.011988661441709665,-0.035895274068844685,-0.003972650395141785,800
JB Little,-0.04418401642190358,0.07523601888530355,-0.004377337986167869,801
Shahriar Hossain,0.03902001373889055,-0.09215803595205191,-0.0047060028247569346,802
BC Fortuin,-0.018760726378123593,0.01951403279040232,-0.006002473321948289,803
KLT Arthurton,0.019602966872172205,-0.058536477546925314,-0.006443514600860301,804
W Madhevere,-0.0006874052401691046,-0.019193500106080987,-0.006856103528806399,805
GD Drummond,-0.03229133116403444,0.04125614215619403,-0.007775506723958281,806
JN Mohammed,0.021620443011982567,-0.06823893999136238,-0.008332684655799082,807
MD Moxon,0.07121506680246305,-0.1688308691551921,-0.008800245183422003,808
DS Bajwa,-0.025405788620837103,0.022874538209677574,-0.009312346343998877,809
UC Hathurusingha,0.06792741688563285,-0.16494507010782974,-0.009696745445521349,810
SC Joseph,0.036860343773835236,-0.10365670293696767,-0.0099786717964324,811
Jasdeep Singh,-0.022299932312610574,0.012484281413262655,-0.010705194403986165,812
Mominul Haque,-0.01926737779296736,0.0039212253436747705,-0.011537843414086651,813
CK Coventry,-0.0852828072008868,0.13445098325808025,-0.012038210381231115,814
PS Athavale,-0.027008511266328944,0.016051599551915808,-0.012655140993580694,815
K Pierre,0.034698256365544806,-0.11103549868587358,-0.013879661984927988,816
S Lamichhane,-0.04989349583786973,0.057852930910483796,-0.01397802025508522,817
SSJ Brooks,0.017400826948411798,-0.07720298032788414,-0.014133775477020181,818
DE Budge,-0.02937293761010688,0.013950102319526706,-0.014931924300229016,819
AM Bacher,0.02122978851028193,-0.0896839461465249,-0.01574145637532035,820
WTS Porterfield,-0.003278498644746999,-0.041573347772843834,-0.016043448354112613,821
KMDN Kulasekara,-0.05464241805422952,0.05328847420048352,-0.018665453969325174,822
HD Rutherford,-0.07271763784726472,0.0881517922198719,-0.01909449449155251,823
DJ Richardson,-0.01163741845662143,-0.03427768822190873,-0.01918417504505053,824
LPC Silva,-0.014817944427916646,-0.028566105916753008,-0.019400664924195433,825
Soumya Sarkar,-0.06351452609178017,0.06824936148223908,-0.019593230233773754,826
TN de Grooth,-0.011836380720178345,-0.03641965008707821,-0.0200308038424783,827
GSNFG Jayasuriya,-0.038225946571939735,0.015384161378739868,-0.020355910588379867,828
T Lungameni,-0.040166888339602504,0.017941749991434337,-0.02079734222925689,829
K Rabada,-0.05235892016461417,0.03976830081691055,-0.021649846504105934,830
SO Ngoche,-0.031729085186141315,-0.0026233591808397026,-0.022027176517707442,831
Kaleem Sana,-0.05659281946756741,0.04560145223269055,-0.02252806223414809,832
Noor Ahmad,-0.053615880871221766,0.03954291079566485,-0.022562950315592894,833
AM Ellis,-0.09650390666374117,0.12285129815366753,-0.02338550505793827,834
J Mubarak,-0.028744008906490228,-0.013854564096196242,-0.02378086063639223,835
RD Jacobs,-0.03579725133327138,-0.0010640022033694676,-0.024219501623304076,836
Mohammad Nawaz (3),-0.08419828711146256,0.0956353652601708,-0.024253736320918106,837
CJ Bowes,-0.0858191094665168,0.09214182599511427,-0.026498797645973113,838
PA Patel,-0.04368047232231873,0.005905794614941575,-0.027151716676565296,839
DM Wellham,0.04293744210913058,-0.16822582912311157,-0.02745031496828347,840
DLS van Bunge,-0.01082724802958477,-0.06166869673112452,-0.027774397596764686,841
MA Starc,-0.06426008041956525,0.04507315280956011,-0.02781566934319013,842
A Nel,-0.0744446931897647,0.06500505088972972,-0.027961445163266558,843
PR Adams,0.010591942710684194,-0.10708575381651213,-0.028633956131714582,844
NR Mongia,-0.016870827601742504,-0.0522613196625318,-0.02866765828867227,845
GRJ Matthews,-0.028187659233295796,-0.03394287208333848,-0.030106063516643355,846
Noor Ali Zadran,0.008656467616202552,-0.11000518102235744,-0.030897415263317445,847
B Bhandari,-0.03626067857323996,-0.02103918054205464,-0.03118684589617819,848
AC Cummins,-0.07088412321740183,0.045629211409536706,-0.032046345008422315,849
Shamim Hossain,-0.09548642660261845,0.09431088234698366,-0.03222065695275108,850
NN Odhiambo,-0.06412925968022072,0.031405082849994555,-0.03228447883681563,851
AJ Bichel,-0.11961601392405283,0.14223568242946694,-0.03233211513954624,852
Jahurul Islam,-0.005881890350135571,-0.08562834359888317,-0.032464041433051434,853
R Hekure,-0.03868736223276606,-0.022605305001765327,-0.03332667648909915,854
J Fraser-McGurk,-0.18300965603391714,0.2649284789328257,-0.0336969443783362,855
JL Pattinson,0.013187570210060857,-0.12771302386519864,-0.03377929448169231,856
L Siaka,-0.07240072104265846,0.03965137884879381,-0.03505002107884104,857
DDP D'Silva,0.04100675981249916,-0.18816217961198178,-0.03538288666232782,858
Aryan Lakra,-0.028171179540682253,-0.05560824142921326,-0.03731686683685925,859
SR Patel,-0.06725974111453904,0.018061511028108053,-0.03881932373365668,860
LA Dawson,-0.06199524525411676,0.006536957109273279,-0.039151177799653415,861
Javed Omar,0.010712401224949326,-0.14406019277353627,-0.040878463441212536,862
Arafat Sunny,-0.04285989657379906,-0.037452376132319457,-0.04105738975997252,863
MJ Henry,-0.13577274899326777,0.14597688730670413,-0.0418562035599438,864
PW Hasaranga,-0.12176930785221392,0.11441990951518735,-0.043039568729746826,865
Kaleemullah,-0.1389151197789622,0.14654801942802873,-0.04376074004329856,866
Mohammad Wasim,0.017468341725351638,-0.16959818105717467,-0.0448871658688238,867
Waqar Younis,-0.09544412645616054,0.05492063948847745,-0.04532253780794788,868
PG Fulton,-0.026168031794501185,-0.0878325095875314,-0.04672285772551126,869
Shan Masood,-0.05894417948133496,-0.022309530603501687,-0.046732629855390534,870
WP Saha,-0.07733372513142946,0.013534058125578141,-0.04704446404576026,871
D Elgar,-0.04440888383254262,-0.05349362404052534,-0.04743713056853686,872
Ahmed Raza,-0.029095897797882905,-0.08487921681839068,-0.04769033747138549,873
MT Renshaw,-0.03797257716201144,-0.06762185235806238,-0.047855668894028425,874
T Kaitano,-0.004451934714568014,-0.1362535125913135,-0.04838579400681651,875
JAH Marshall,-0.05586835017309295,-0.036723792809639756,-0.04948683105194188,876
XM Marshall,-0.0777769080683618,0.006849818465279559,-0.04956799922381467,877
KDK Vithanage,-0.1496579223583133,0.14949225566509047,-0.049941196350512036,878
Naved-ul-Hasan,-0.1843503548408861,0.2183438670784203,-0.05011894753445064,879
HN Ya France,-0.09515604962319622,0.03505900716243374,-0.0517510306946529,880
TA Boult,-0.10126101708591508,0.04633398039631939,-0.05206268459183692,881
S Randiv,-0.027108928448971926,-0.10217026001759648,-0.05212937230518011,882
Waheed Ahmed,-0.0732819797719704,-0.011152235317526344,-0.052572064953822384,883
T Thushara,-0.12911770674701542,0.09946855880134284,-0.05292228489756267,884
Amjad Ali,-0.05227124214402756,-0.055911395719687104,-0.053484626669247415,885
SJ Harmison,-0.1265918488188312,0.09184433393789551,-0.0537797878999223,886
NM Odhiambo,-0.032873743132935986,-0.0961918957482833,-0.05397979400471842,887
KW Richardson,-0.1629650025525775,0.16385736409345006,-0.05402421367056832,888
NM Coulter-Nile,-0.1542641966492954,0.1462014613652946,-0.054108977311098726,889
C Madande,-0.05258505667404347,-0.0584079123251054,-0.054526008557730786,890
W Larkins,-0.013473093115217483,-0.13811915010690592,-0.05502177877911363,891
RJ Sidebottom,-0.0437965668614733,-0.07750355760470529,-0.05503223044255062,892
JC Tredwell,-0.13051921202914862,0.09582104377919537,-0.05507246009303396,893
NE Bonner,0.00274958145065447,-0.17098801819617224,-0.05516295176495443,894
DD Ebrahim,-0.03103444469078089,-0.1037875372317755,-0.05528547553777909,895
JM Davison,-0.14822727016440146,0.1294979895588461,-0.05565218358998561,896
G Coetzee,-0.14805956421649336,0.1282076807230119,-0.055970482569991604,897
TE Blain,-0.05006919821163309,-0.07024333927163502,-0.0567939118983004,898
MC Henriques,-0.07775084691861511,-0.01810263888505315,-0.05786811090742779,899
RJW Topley,-0.026455019844831527,-0.12159203281647216,-0.05816735750204507,900
M Muralidaran,-0.19200495966608686,0.2075741742898562,-0.05881191501410584,901
Saif Hassan,-0.08595881927001625,-0.004855337620260079,-0.0589243253867642,902
Mushfiqur Rahman,0.0019925991950819253,-0.1811031759454929,-0.059039325851776354,903
RW Chakabva,-0.06722015549559261,-0.04796085788513452,-0.06080038962543991,904
ML Udawatte,-0.07045682902223933,-0.046089313046210945,-0.06233432369689654,905
MJ Hay,-0.12934817168469895,0.06631000122990632,-0.06412878071316386,906
AT Carey,-0.12060550061284504,0.047043612065541106,-0.06472246305338299,907
NT Broom,-0.10068845982254415,0.0033188947410911053,-0.06601934163466573,908
Farhad Reza,-0.06359500378260557,-0.07104218526364053,-0.06607739760961723,909
NFI McCallum,-0.0705938155812362,-0.057626516156332415,-0.06627138243960161,910
ZE Green,-0.10645851204497235,0.009395659107880521,-0.0678404549940214,911
AS Hansra,-0.05897528234796233,-0.0874537549730436,-0.06846810655632275,912
SB Joshi,-0.12802112049088318,0.04891135309733762,-0.06904362929480957,913
BJ McCarthy,-0.08625738119746643,-0.039781079393403515,-0.07076528059611213,914
NH Fairbrother,-0.06889530610842191,-0.07668412640892813,-0.07149157954192399,915
SCJ Broad,-0.1469156526981727,0.07807520124703525,-0.07191870138310337,916
HM Nicholls,-0.072722325776214,-0.07612021010455489,-0.07385495388566096,917
N Deonarine,-0.07761579769614443,-0.06633753396699746,-0.07385637645309544,918
ADS Fletcher,-0.10330934897691,-0.015867249297152185,-0.07416198241699073,919
AL Phehlukwayo,-0.11444357651934223,0.0049186961937579396,-0.07465615228164217,920
Rehan Ahmed,-0.1521938382368166,0.07780225269961277,-0.07552847459134014,921
OAC Banks,-0.054883073489829445,-0.11713841187485272,-0.07563485295150386,922
Yasir Ali,-0.12181367284423839,0.011900512199314317,-0.07724227782972082,923
BJ Currie,-0.027942857020641663,-0.17585916653316577,-0.07724829352481637,924
H Hiri,-0.08814930905182458,-0.05556946326866035,-0.0772893604574365,925
A Mishra,-0.12119908149010783,0.009256836041158832,-0.07771377564635228,926
Fareed Ahmad,-0.021532347782493834,-0.19082742346928283,-0.07796403967809017,927
Ghulam Shabber,-0.1009241709929238,-0.032567287130773115,-0.07813854303887358,928
KAJ Roach,-0.038406009199180496,-0.15803099922644068,-0.07828100587493389,929
JDF Vandersay,-0.02605064509651838,-0.1841433195075868,-0.07874820323354119,930
Nazimuddin,-0.08859686972627832,-0.062000144097302444,-0.0797312945166197,931
JM Brearley,0.009711755583587982,-0.26046903754664724,-0.0803485087931571,932
Umar Gul,-0.1408878127229647,0.039595066883736985,-0.08072685285406413,933
R Mutumbami,-0.11106955008775761,-0.02134446617002221,-0.0811611887818458,934
HDPK Dharmasena,-0.0579843550109116,-0.12836344797893928,-0.08144405266692083,935
Mohammad Sami,-0.0630784872524583,-0.11938731453445184,-0.08184809634645615,936
CC Lewis,-0.1461102656203227,0.0425172983960692,-0.08323441094819206,937
MD Bell,-0.04495399331811906,-0.1630296251019029,-0.084312537246047,938
Mansoor Akhtar,-0.06872811836252642,-0.11928587978413342,-0.08558070550306209,939
WW Hinds,-0.07786766229591321,-0.10109130367574654,-0.08560887608919099,940
JM How,-0.092237888818869,-0.07494112203783078,-0.08647229989185627,941
S Ranatunga,-0.014518361325068705,-0.2323582270810021,-0.08713164991037985,942
SE Bond,-0.13552673189825656,0.008787593948912892,-0.08742195661586676,943
Wasim Ali,-0.1271520618845438,-0.009890170601668918,-0.08806476479025217,944
JS Patel,-0.12412817865455382,-0.01747866864774214,-0.0885783419856166,945
C White,-0.10472971708536034,-0.05955214871521602,-0.08967052762864557,946
MD Shanaka,-0.16436392202816544,0.054513436669789826,-0.09140480246218036,947
ZB Lion-Cachet,-0.13921135470905427,0.0031506160537008595,-0.09175736445480255,948
BW Hilfenhaus,-0.09122184114315435,-0.09679672827326057,-0.09308013685318976,949
Hannan Sarkar,-0.10633071669525826,-0.07787605764405912,-0.09684583034485855,950
S Jora,-0.18873432333930504,0.08559850414478418,-0.0972900475112753,951
GD Elliott,-0.11024177052265996,-0.07748231027629186,-0.09932195044053727,952
WPUJC Vaas,-0.14693010865476552,-0.004994626333468884,-0.0996182812143333,953
Fayyaz Butt,-0.1457438233703339,-0.010587454202978505,-0.10069170031454877,954
Irfan Ahmed,-0.1529436663188056,0.0035156716725673618,-0.1007905536550146,955
Imran Farhat,-0.13857544121152107,-0.026442790942262068,-0.10119789112176807,956
KOA Powell,-0.15185368640651226,-0.003789314632164004,-0.10249889581506284,957
CZ Harris,-0.09103175920359609,-0.12597579093138933,-0.10267976977952716,958
KP Meiyappan,-0.08326849905407087,-0.14214075703426626,-0.10289258504746934,959
VV Morea,-0.11253803807207274,-0.08628423543431762,-0.10378677052615437,960
CA Pujara,-0.06271457875484886,-0.18791671216771375,-0.10444862322580382,961
P Utseya,-0.10961157096632772,-0.09531329480663435,-0.10484547891309659,962
M Ntini,-0.18388218416468774,0.05115524452111869,-0.10553637460275227,963
JR Hazlewood,-0.1589207957978247,-0.0033111872696458176,-0.10705092628843173,964
JL Ontong,-0.20219439820946183,0.08318044140615359,-0.10706945167092335,965
Aminul Islam,-0.09898590711265651,-0.13031576752181026,-0.10942919391570775,966
TS Kamunhukamwe,-0.18017112686351613,0.03203042933838568,-0.10943727479621553,967
Khaled Mashud,-0.08443277822232811,-0.16486699545137526,-0.11124418396534382,968
WV Raman,-0.09326316388214963,-0.1483181946077477,-0.11161484079068233,969
JG Bracewell,-0.14923047367902634,-0.03767367444589634,-0.11204487393464968,970
Hasan Mahmud,-0.06973522699347132,-0.2000615556582185,-0.11317733654838706,971
CS Baugh,-0.16312552791415777,-0.014518137991922246,-0.1135897312734126,972
Zahid Fazal,-0.08942420805297033,-0.16229558491585566,-0.11371466700726544,973
SM Sharif,-0.17575556690837119,0.01000507798406934,-0.11383535194422434,974
RO Hinds,-0.12578302897293184,-0.09050757044409072,-0.11402454279665146,975
Umar Amin,-0.15362634595689645,-0.03856881796006058,-0.11527383662461782,976
Asif Mujtaba,-0.07751071700156707,-0.19171324706724105,-0.1155782270234584,977
JA McCollum,-0.14634890871782896,-0.06155592376042169,-0.1180845803986932,978
A Athanaze,-0.1582645766889264,-0.03817023507309445,-0.1182331294836491,979
PL Taylor,-0.12941168134146416,-0.09669251118573857,-0.11850529128955563,980
Naseem Shah,-0.1426706301950624,-0.07151624183510163,-0.11895250074174214,981
SS McKechnie,-0.13097060698105611,-0.09768180846863939,-0.11987434081025054,982
K Doriga,-0.14360884427622994,-0.0753117557761033,-0.12084314810952106,983
A Dananjaya,-0.16562427742646094,-0.03200505182643347,-0.12108453555978511,984
Imran Tahir,-0.23253253693006962,0.1000053531497512,-0.12168657357012935,985
DJ Nash,-0.12922030745256913,-0.10705633917114778,-0.12183231802542867,986
Shoaib Khan,-0.1631913332833565,-0.03983107953063445,-0.12207124869911583,987
SJ Benn,-0.19860978429627893,0.029349692345714985,-0.12262329208228095,988
Mohammad Amir,-0.14849242440238275,-0.07902019227597223,-0.12533501369357924,989
GM Hamilton,-0.12965165378682159,-0.1175492665273276,-0.12561752470032359,990
DP Hyatt,-0.17860215170489274,-0.02070409572705023,-0.12596946637894524,991
PA van Meekeren,-0.20912584356189037,0.03398552053183908,-0.1280887221973139,992
S Muthusamy,-0.15612980740331459,-0.0732081010496819,-0.12848923861877035,993
JK Kamande,-0.15613667960346939,-0.07410496655138296,-0.1287927752527739,994
Afsar Zazai,-0.11059770872414895,-0.16671441110062982,-0.1293032761829759,995
Sanuar Hossain,-0.1508885344487836,-0.09310150515500251,-0.1316261913508566,996
JE Emburey,-0.1709757857315407,-0.058343677794911675,-0.13343174975266436,997
RJ Trott,-0.08083661047797347,-0.2404184340369194,-0.1340305516642888,998
MA Ealham,-0.1249946897771209,-0.1526317342036358,-0.13420703791929253,999
S Matsikenyeri,-0.17729058063352057,-0.04930237118435507,-0.1346278441504654,1000
GM Ewing,-0.2450363084977704,0.08617753767777753,-0.13463169310592107,1001
Shamsur Rahman,-0.17138112929961377,-0.06177955860946773,-0.13484727240289843,1002
Waqas Barkat,-0.15012775540764933,-0.11122342588104708,-0.13715964556544857,1003
Al Sahariar,-0.18074481447444668,-0.052971293286998906,-0.13815364074529743,1004
Waqas Khan,-0.1195850483024404,-0.17740855311744952,-0.13885954990744345,1005
JA Duffy,-0.14863421693695303,-0.12127847470377505,-0.13951563619256038,1006
Aamir Kaleem,-0.19425018911924102,-0.031470922378760036,-0.1399904335390807,1007
M Kartik,-0.1890016394133043,-0.04358127820202123,-0.14052818567620995,1008
CMW Read,-0.18651259798130496,-0.049141308091674316,-0.14072216801809476,1009
B Evans,-0.21312345060071372,0.0034165505645053665,-0.14094345021230736,1010
PAJ DeFreitas,-0.26664454809030014,0.10538437994830185,-0.14263490541076615,1011
MF Maharoof,-0.17372513135261805,-0.0807399562795401,-0.1427300729949254,1012
MO Jones,-0.19997639762020988,-0.032114513426724306,-0.14402243622238134,1013
OJ Hairs,-0.26522217024001127,0.0956727176447865,-0.144923874278412,1014
DR Pringle,-0.14149132692370922,-0.15473741921777628,-0.14590669102173157,1015
Sufyan Mehmood,-0.1636490974548906,-0.11310074839071807,-0.14679964776683307,1016
M Morkel,-0.2765607687183623,0.11092797403569901,-0.14739785446700857,1017
Naimur Rahman,-0.20345357618871823,-0.03807528822719733,-0.1483274802015446,1018
Shaheen Shah Afridi,-0.23687866781905467,0.02785993170571693,-0.14863246797746413,1019
KTGD Prasad,-0.2616906966031857,0.07423752237202118,-0.14971462361145008,1020
AH Omarshah,-0.1011374606973592,-0.24713766691156833,-0.14980419610209558,1021
FC Hayes,-0.11272878127526052,-0.23245180834083087,-0.15263645696378397,1022
D Bishoo,-0.16848061642060813,-0.12580624605899432,-0.1542558263000702,1023
Shariz Ahmad,-0.19790963286261534,-0.07274694330675617,-0.15618873634399563,1024
XJ Doherty,-0.13481941972384942,-0.20643113604155947,-0.15868999182975277,1025
CD Cumming,-0.15417569466348072,-0.16916528627169988,-0.15917222519955376,1026
Shahid Wasif,-0.18145197880327987,-0.1153210259309108,-0.1594083278458235,1027
S Elworthy,-0.2850834048372784,0.08326708075821607,-0.16229990963878024,1028
CO Browne,-0.22026917599307425,-0.05001909180331035,-0.1635191479298196,1029
Ijaz Faqih,-0.18224747352850423,-0.1266877292751432,-0.1637275587773839,1030
RP Snell,-0.29931716647226997,0.10380574210455541,-0.1649428636133282,1031
TL Best,-0.2598674132662163,0.023748486089650696,-0.16532878014759397,1032
Nangeyalia Kharote,-0.23526485120445156,-0.025587797922134576,-0.1653725001103459,1033
R Rampaul,-0.1956277173021774,-0.11082149975276417,-0.16735897811903966,1034
UT Yadav,-0.23873963599097206,-0.025760021813015746,-0.16774643126498665,1035
PR Downton,-0.1767446045069195,-0.15297939938440974,-0.16882286946608294,1036
Haris Rauf,-0.27292108669944676,0.037931160988046546,-0.16930367080361566,1037
NS Poonia,-0.20516788288142915,-0.10062853748527485,-0.1703214344160444,1038
T Marumani,-0.262467420124951,0.011897635490137495,-0.17101240158658818,1039
PJ Wiseman,-0.1843680706749089,-0.14678643919206988,-0.17184086018062925,1040
GJ Rennie,-0.19836075724176983,-0.12267781465940515,-0.17313310971431495,1041
RC Irani,-0.26150150433092595,0.0012695308718837063,-0.1739111592633227,1042
TJ Murtagh,-0.22515261088690144,-0.07301566195300993,-0.17444029457560428,1043
MA Carberry,-0.19632788593695114,-0.1333054050621241,-0.1753203923120088,1044
Saqib Zulfiqar,-0.24291873874106995,-0.044744294002734095,-0.17686059049495798,1045
JD Nel,-0.2673833361490496,0.003676012626206568,-0.17703021989063086,1046
SB Doull,-0.3595933812563588,0.18502938882473027,-0.17805245789599577,1047
S Shrivastava,-0.16087364197714651,-0.21611919827086737,-0.1792888274083868,1048
G Goudie,-0.3256681316863856,0.1108900912654414,-0.18014872403577661,1049
BP Julian,-0.31248427244071625,0.07934078188611246,-0.18187592099844,1050
DJ Capel,-0.20267759343955424,-0.14040156381653346,-0.18191891689854733,1051
BTJ Wheal,-0.24355355451794994,-0.05962852535731226,-0.18224521146440406,1052
BR Hartland,-0.16046531458694038,-0.22863954663766523,-0.18319005860384865,1053
DN Patel,-0.26490163638025943,-0.02581030129844639,-0.18520452468632176,1054
Saeed Ajmal,-0.2538009734534617,-0.048091354172810984,-0.18523110035991144,1055
TK Musakanda,-0.24796256883648943,-0.06782196765529312,-0.18791570177609065,1056
Raqibul Hasan,-0.19568786913787928,-0.17305209311151556,-0.18814261046242473,1057
D Ravu,-0.2530766375116079,-0.05949905092551672,-0.18855077531624417,1058
S Dhaniram,-0.25309205879859115,-0.06401082016546174,-0.1900649792542147,1059
AIC Dodemaide,-0.19706034426968078,-0.17723415444805193,-0.19045161432913782,1060
DW Fleming,-0.2996854654398597,0.021349150550646595,-0.1926739267763576,1061
MV Nagamootoo,-0.27267183564289793,-0.03455877350342165,-0.19330081492973916,1062
Mujeeb Ur Rahman,-0.30794296038366015,0.03361714648336988,-0.19408959142798346,1063
SP Khakurel,-0.19435432090369453,-0.19409538497471604,-0.19426800892736837,1064
Taskin Ahmed,-0.24677131434644145,-0.09184727492169636,-0.19512996787152645,1065
Mohammad Haris,-0.3645333881728957,0.12140725427237976,-0.20255317402447057,1066
KD Shah,-0.25817252275416364,-0.0913917644317222,-0.20257893664668317,1067
OP Stone,-0.27333964069158573,-0.06506526982889939,-0.2039148504040236,1068
RS Kalpage,-0.2626973560351321,-0.08683112279501139,-0.2040752782884252,1069
Abdur Rehman,-0.22344256064591542,-0.16606189443750718,-0.2043156719097793,1070
Tanzim Hasan Sakib,-0.2694930573257687,-0.0746738459191955,-0.2045533201902443,1071
CB Sole,-0.30597604223079056,-0.003015592780514343,-0.20498922574736514,1072
PJ Ongondo,-0.3279984160065392,0.0406413463549066,-0.2051184952193906,1073
DW Steyn,-0.29108939886921714,-0.037983868071465435,-0.20672088860329993,1074
SS Pathirana,-0.3416782825283819,0.0629545763258088,-0.20680066291031832,1075
RWT Key,-0.21197738174841457,-0.19684463399013089,-0.20693313249565334,1076
D Myers,-0.2562931804580132,-0.11439303149719747,-0.20899313080440796,1077
CJ Richards,-0.2590669491762568,-0.125746943838992,-0.2146269473971685,1078
RM Haq,-0.2235834540189141,-0.2002619736523816,-0.21580962723006994,1079
SP Narine,-0.33049894846823413,0.012509170805140541,-0.21616290871044255,1080
KM Jarvis,-0.25169853187566704,-0.1453890073412946,-0.21626202369754288,1081
MW Pringle,-0.4061378758889763,0.1588885054999093,-0.2177957487593478,1082
SW Poynter,-0.2903300710843197,-0.0792594837413045,-0.21997320863664796,1083
Imrul Kayes,-0.2794256444724012,-0.10220250325659583,-0.22035126406713276,1084
Alok Kapali,-0.2627769430270022,-0.13681070240817725,-0.22078819615406056,1085
A Zampa,-0.29827639672000134,-0.06732309956826656,-0.22129196433608975,1086
BGK Walker,-0.20641896457938744,-0.2516345155841914,-0.2214908149143221,1087
BV Vitori,-0.40547056217008526,0.14515018446040326,-0.22193031329325574,1088
Shoriful Islam,-0.39549844200246737,0.12110259943372409,-0.2232980948570702,1089
BB Chari,-0.2217709586275217,-0.23422929857377292,-0.22592373860960543,1090
C Carter,-0.2856392761280262,-0.11770898482727964,-0.22966251236111068,1091
RDB Croft,-0.2958417732889216,-0.09872287759677728,-0.23013547472487347,1092
Harbhajan Singh,-0.4110113988730139,0.12267625956673303,-0.2331155127264316,1093
Abdur Razzak,-0.3245091803013084,-0.054268517661796196,-0.234428959421471,1094
Sharafuddin Ashraf,-0.29554539429048965,-0.11665662537383654,-0.2359158046516053,1095
ST Finn,-0.2634654324183186,-0.18129581341681655,-0.2360755594178179,1096
MDK Perera,-0.34237316316444183,-0.02406775174643971,-0.23627135935844112,1097
S Mahmood,-0.2539648127961982,-0.20361834512948837,-0.23718265690729493,1098
CR Matthews,-0.34409833682314217,-0.023745498711042774,-0.23731405745244238,1099
CA Walsh,-0.36893713713367693,0.025802638219761375,-0.23735721201586416,1100
KJ Abbott,-0.28065722516656405,-0.1532692803187017,-0.23819457688394327,1101
PE McEwan,-0.31465097051082724,-0.087497971509797,-0.2389333041771505,1102
JS Foster,-0.32519789102193675,-0.07129403651163706,-0.24056327285183685,1103
MG Hughes,-0.36840174964911465,0.006737661234907222,-0.24335527935444068,1104
PP Ojha,-0.12839439027871014,-0.47535681637194255,-0.24404853230978762,1105
HMCM Bandara,-0.37732016861874035,0.01915109328197157,-0.24516308131850303,1106
CT Tremlett,-0.3055247280779411,-0.12757131455705129,-0.24620692357097784,1107
WP Masakadza,-0.2747770504834167,-0.20406619223214842,-0.2512067643996606,1108
CA Young,-0.33065516939482126,-0.09535617106042042,-0.25222216995002095,1109
