player_name,psi_log_econ,psi_log_avg,psi_combined,rank
GH Dockrell,-0.04131696325957899,-0.014856605359124543,0.023676724659276022,264
MJ Santner,-0.06962035112318081,-0.0006534518101741242,0.02364241824784302,265
G Sharma,-0.20986482736145803,0.06952270311149499,0.02360647371282269,266
Kushal Malla,-0.0462074553162928,-0.011596548400977876,0.023133517372749518,267
HS Baidwan,0.07418838683990645,-0.0715431808730667,0.022965991635408984,268
HA Varaiya,-0.09235674722529617,0.011863836480214789,0.022876358088288865,269
Hasan Ali,-0.019268600647982626,-0.024665638229918026,0.022866625702606225,270
G Motie,-0.04010538582499002,-0.014039141311010011,0.022727889482336682,271
BW Hilfenhaus,-0.05741050030004556,-0.00528856684367187,0.0226625446624631,272
PL Taylor,-0.014924412917920907,-0.02606391967156761,0.022350750753685377,273
PA Strang,-0.031583968755912704,-0.01710359263151375,0.021930384672980068,274
Iqbal Qasim,-0.05729546915174486,-0.004146276410401775,0.02186267399084947,275
DN Wellalage,-0.054421825275494044,-0.00555266196968935,0.021842383071624245,276
KJ O'Brien,0.035160177271557916,-0.05020296481514916,0.021748584119580135,277
DR Tuffey,0.01971086971752457,-0.042269519227296846,0.02160938957902304,278
Rohan Mustafa,-0.0003094139464187513,-0.032221986951082394,0.021584462616194514,279
RK Illingworth,-0.09108866348360724,0.013226432469272258,0.021545266181687575,280
Sohag Gazi,-0.06888632379024544,0.0027531222955014686,0.021126693066414168,281
AM Fernando,0.008419157979871188,-0.035880979070278075,0.021114266720228324,282
MR Adair,-0.013827361710742156,-0.0246944432135444,0.02107208271261032,283
Mohammed Siraj,-0.042114455624543794,-0.010335591607711445,0.020928546279988896,284
LL Tsotsobe,-0.043931264540495014,-0.009405186963999588,0.020913879489498063,285
BP Patterson,0.06300739553442171,-0.06280411325409442,0.02086694365792238,286
Azmatullah Omarzai,-0.02962362528896317,-0.01642689070991599,0.02082580223626505,287
CE Cuffy,-0.08277930833176443,0.010728867202611127,0.020440524642180727,288
Majid Khan,-0.16652431138182558,0.05261579923878287,0.020430904301419944,289
TG Southee,-0.02469021496047885,-0.01804911985949677,0.020262818226490797,290
AR Border,-0.03247687019408158,-0.013811825204583418,0.020033506867749473,291
Mushtaq Ahmed,-0.002484067665270292,-0.028481356821437005,0.019815593769381433,292
Rehan Ahmed,0.043570048507619176,-0.05114488798336728,0.019573242486371798,293
Shadab Khan,-0.006353375079074835,-0.026022824675997952,0.019466341477023582,294
Mudassar Nazar,-0.07161578840319166,0.006689720255110055,0.01941211596432385,295
PAJ DeFreitas,-0.051874765489308194,-0.003056318408031167,0.019329134101790175,296
H Masakadza,-0.0522200875751918,-0.002612204852310889,0.01914816575993786,297
IK Pathan,0.06937695628220696,-0.0633752124700296,0.019124489552617415,298
MRJ Watt,0.0008248953057524391,-0.02898901212268732,0.019051042979874068,299
Fareed Ahmad,0.0436307395902211,-0.050362735903297526,0.019031577405457984,300
J Overton,0.025518143307597663,-0.040581291305374405,0.018548146434383714,301
JK Kamande,-0.006876605476012364,-0.023681667331997506,0.018079980046669126,302
S Shrivastava,0.08588336364266036,-0.06940260775642258,0.0176406172900616,303
NO Miller,-0.03537372340387963,-0.008251654082176617,0.01729234385607762,304
Shoaib Akhtar,0.08258605605177562,-0.06693711070545584,0.01709605511971202,305
CR Woakes,-0.01527749703719677,-0.01780329293032086,0.01696136096594616,306
RDB Croft,-0.08107168340303443,0.015564653621427406,0.016647458720059873,307
MC Snedden,-0.036818893448852835,-0.006299030479617778,0.016472318136029465,308
Haris Rauf,0.01849509851885254,-0.03385659582229329,0.016406031041911347,309
SL Boock,-0.0484158282520352,-0.00036053275947863547,0.016378964590330825,310
MJ Swepson,-0.04254553659771123,-0.0029685402817189004,0.016160872387049677,311
Mohammed Shami,0.017919379673760758,-0.03317727904800795,0.01614505947408505,312
W O'Rourke,0.03998300650823878,-0.04408743101502003,0.016063951840600426,313
JP Faulkner,0.05685572798586185,-0.052410888390490074,0.0159886829317061,314
RW Price,-0.102735508072571,0.028262720124771306,0.01540335594100946,315
I Sharma,-0.004097070479459887,-0.020971888578145133,0.015346949211916719,316
KA Maharaj,-0.03683132095147891,-0.0033500297578260723,0.014510460155710352,317
VB John,-0.02322716723435784,-0.008298899295757063,0.013274988608623988,318
NM Lyon,-0.06940676803941057,0.01565133928284137,0.012701363157909276,319
