player_idx,player_name,psi_log_avg,psi_log_sr,psi_combined,rank
1162,SW Billings,0.2964679852436311,0.1626651139908615,0.22956654961724632,348
18,A Vala,0.4187587712266214,0.04036009752557138,0.2295594343760964,349
1167,Sabbir Rahman,0.31887590737752103,0.13846355005020136,0.2286697287138612,350
624,K Mishara,0.31152962148336133,0.1454805552558191,0.22850508836959021,351
782,MM Ali,0.2612695960928155,0.19467544252123037,0.22797251930702295,352
655,KNM Fernando,0.32905198029370497,0.125562721435855,0.22730735086478,353
523,J Charles,0.3124713712967125,0.14207283192145703,0.22727210160908476,354
818,MW Short,0.24497120269357298,0.20935357024951867,0.22716238647154582,355
610,JWA Taylor,0.42359455721856787,0.030305140845296553,0.22694984903193222,356
260,CO Obuya,0.4063646860563891,0.04628436056694495,0.22632452331166703,357
457,HD Rutherford,0.263282588549798,0.18897030474336032,0.22612644664657916,358
614,Jatinder Singh,0.3796553095808583,0.07245240980031542,0.22605385969058686,359
469,HL Carlyon,0.32735432472035925,0.12443993961264677,0.225897132166503,360
449,H Klaasen,0.24440529782554732,0.20687148100409897,0.22563838941482314,361
201,C Bosch,0.2943203601677743,0.1557068414469107,0.2250136008073425,362
998,R Powell,0.28387820142865017,0.16597374515122382,0.224925973289937,363
841,Mohammad Nadeem,0.46184873719009456,-0.015305206766841353,0.22327176521162662,364
467,HJH Marshall,0.4017771286260498,0.04428153436225439,0.2230293314941521,365
536,JA Morkel,0.22967146895496127,0.21579375265404047,0.22273261080450085,366
991,R Chopra,0.3757153521833674,0.0674258747162568,0.2215706134498121,367
1308,WA Young,0.37583918145554984,0.06278412168663171,0.21931165157109078,368
919,Nasir Hossain,0.33458056951829834,0.10364079722105944,0.2191106833696789,369
726,MA Agarwal,0.24560442657593537,0.190517220125042,0.21806082335048868,370
503,IK Pathan,0.32747794386133755,0.10842181771276957,0.21794988078705357,371
83,AR Patel,0.26469475999033276,0.16881746883188237,0.21675611441110756,372
170,BFW de Leede,0.417013260755453,0.016389752655832632,0.2167015067056428,373
603,JS Malhotra,0.294244207850362,0.1383387232814457,0.21629146556590384,374
686,L Ronchi,0.17397646383426393,0.2581990700840894,0.21608776695917664,375
1319,WU Tharanga,0.32034783171435927,0.11142293360625,0.21588538266030463,376
507,IT Botham,0.28625704381641204,0.14466263536310164,0.21545983958975684,377
333,DM Bravo,0.411194278095767,0.017885022558257316,0.21453965032701214,378
921,Nasir Jamshed,0.3657697010007781,0.0632062698466228,0.21448798542370046,379
592,JO Holder,0.2444285011008415,0.1839264575516822,0.21417747932626185,380
441,GS Ballance,0.39097072235791486,0.037170032498382855,0.21407037742814886,381
930,Nurul Hasan,0.2428215589652316,0.1849801840753444,0.213900871520288,382
744,MD Gunathilaka,0.3026506234270816,0.12410914625599183,0.21337988484153672,383
814,MW Gatting,0.40748855050139354,0.01889981755350287,0.21319418402744822,384
89,AT Carey,0.25759717410913285,0.16866776110323675,0.21313246760618482,385
256,CN Ackermann,0.3518187448188491,0.07328462558876643,0.21255168520380777,386
447,Gulsan Jha,0.28722707440556544,0.13775643138282215,0.2124917528941938,387
709,M Jansen,0.1758222358065577,0.24814149596600069,0.2119818658862792,388
450,H Masakadza,0.38175003307670924,0.041645960744072466,0.21169799691039085,389
761,MH Yardy,0.34105841445681007,0.08231832879200295,0.2116883716244065,390
5,A Flintoff,0.23382085653738496,0.18638809999719208,0.2101044782672885,391
666,KU Carty,0.35663656466636345,0.06069274680080026,0.20866465573358187,392
223,CB Lambert,0.4117781448636511,0.004237357887900041,0.20800775137577557,393
932,OA Shah,0.3625684802767664,0.05338714902123551,0.20797781464900095,394
2,A Balbirnie,0.32511358033677934,0.0887797270799024,0.20694665370834087,395
775,MJ Slater,0.39484905260249525,0.018679098893159864,0.20676407574782757,396
1160,SV Manjrekar,0.4706388224243772,-0.05739402118018131,0.20662240062209794,397
586,JN Loftie-Eaton,0.2943736896172829,0.11879643749563537,0.20658506355645911,398
314,DJ Bravo,0.32291875910536016,0.08937237552040567,0.20614556731288292,399
199,Basit Ali,0.3571459903909779,0.05418976459839849,0.20566787749468818,400
681,Khushdil Shah,0.29467740860302516,0.11507776430310707,0.2048775864530661,401
352,DS Smith,0.3520301594307847,0.05735312025294709,0.2046916398418659,402
325,DJG Sammy,0.13872480129733447,0.2702307365094167,0.2044777689033756,403
107,Afif Hossain,0.2815259447428944,0.12626951164278613,0.20389772819284024,404
278,Chirag Suri,0.39909239082801806,0.008164268091412814,0.20362832945971543,405
584,JN Frylinck,0.316259797106588,0.08875658595464359,0.2025081915306158,406
494,Hussain Talat,0.3213877213131802,0.0803505637209996,0.2008691425170899,407
202,C Campher,0.3395719789376317,0.061257210693444517,0.2004145948155381,408
1042,RP Arnold,0.3785367381134401,0.02192471115277751,0.2002307246331088,409
1200,Shan Masood,0.31880084508579276,0.08160771921287277,0.20020428214933278,410
857,Mominul Haque,0.31236389615980176,0.08769490028154406,0.2000293982206729,411
731,MA Leask,0.17638839505621107,0.22169289012569598,0.19904064259095353,412
774,MJ Santner,0.2574224434722087,0.13992474919754352,0.19867359633487613,413
1235,T Taibu,0.42777635188291696,-0.0311331578435833,0.19832159701966684,414
595,JP Faulkner,0.2326648542041063,0.1618034666400232,0.19723416042206476,415
727,MA Atherton,0.49180093806354985,-0.09903531589258156,0.19638281108548414,416
185,BN Cooper,0.25150471654843953,0.14023234634671872,0.19586853144757913,417
710,M Kaif,0.4040169395757453,-0.012281117935886987,0.19586791081992916,418
1126,SM Curran,0.19775773280431452,0.1935107376070426,0.19563423520567857,419
582,JM Kemp,0.3762990447948001,0.01272328170275906,0.19451116324877957,420
873,N Hussain,0.4252930633650171,-0.036381456260903035,0.19445580355205702,421
66,AM Blignaut,0.11465777093165012,0.27411918187913553,0.19438847640539283,422
1304,W Barresi,0.31970235993225815,0.06901742802927563,0.1943598939807669,423
1074,Rizwan Cheema,0.18329841753190604,0.20529548995856667,0.19429695374523637,424
837,Mohammad Hasnain,0.1678543415223888,0.21900541479686253,0.19342987815962565,425
250,CK Kapugedera,0.3024041271509476,0.08238687899212739,0.1923955030715375,426
482,Hamza Tariq,0.22497749454853636,0.15922054427377724,0.1920990194111568,427
1048,RR Patel,0.32188253030186154,0.06204733086767149,0.19196493058476652,428
1278,Tayyab Tahir,0.21407243235394952,0.16775698564099864,0.1909147089974741,429
1090,S Ramesh,0.4111142001852648,-0.030587555640599104,0.19026332227233284,430
809,MT Renshaw,0.33721584859277204,0.04254138631173909,0.18987861745225557,431
904,NRJ Croes,0.2550517852256457,0.12084739621282933,0.1879495907192375,432
605,JT Smuts,0.3183553901590253,0.05728755909006449,0.1878214746245449,433
600,JR Hopes,0.26601574391584926,0.10901375238597694,0.1875147481509131,434
1194,Shahriar Nafees,0.3041652004483888,0.07064228408039062,0.18740374226438972,435
128,Anwar Ali,0.19984150550577343,0.17495182206171145,0.18739666378374242,436
1289,Usman Ghani,0.336236007346642,0.03844934332586041,0.1873426753362512,437
813,MW Forde,0.0672018651579924,0.30690178141099556,0.187051823284494,438
487,Harmeet Singh,0.11810750937831126,0.2556236063430579,0.1868655578606846,439
16,A Sharma,0.3075090179273957,0.06574033589581899,0.18662467691160733,440
880,NA Greenwood,0.2741881358347747,0.09677381185355342,0.18548097384416407,441
1133,SN Thakur,0.07247579480283316,0.29818573925184744,0.1853307670273403,442
1328,Washington Sundar,0.26282768642487137,0.1068072652605614,0.18481747584271638,443
909,NV Knight,0.3648623275263709,0.004441339726805647,0.18465183362658827,444
439,GR Marsh,0.5010307244670459,-0.13299789022026481,0.18401641712339054,445
1120,SJ Myburgh,0.28919223271629657,0.07838794207824037,0.1837900873972685,446
101,Abdul Razzaq,0.32297240613535727,0.043862693685264346,0.1834175499103108,447
883,NC Johnson,0.33020484873881406,0.03347401967818429,0.18183943420849918,448
1176,Samiullah Shinwari,0.3391898056570728,0.02437971250078391,0.18178475907892835,449
1071,Ravinderpal Singh,0.2128558067600399,0.14971181408553785,0.18128381042278888,450
15,A Sharafu,0.27024544671058054,0.09001313938417096,0.18012929304737574,451
543,JC Adams,0.4460040212582818,-0.08747315237769357,0.17926543444029414,452
1186,Shafiqullah,0.11935455546924886,0.237993030338213,0.17867379290373092,453
22,AA Obanda,0.28948673740116626,0.06619461772341077,0.17784067756228852,454
949,PBB Rajapaksa,0.15109124648428915,0.2034982757055833,0.17729476109493622,455
1239,TA Blundell,0.27496740373401946,0.07875906882649794,0.17686323628025868,456
7,A Jadeja,0.38260957144236896,-0.03107102438318569,0.17576927352959162,457
1318,WTS Porterfield,0.32635539661545065,0.025099669284513616,0.17572753294998214,458
1034,RL Chase,0.27919140200507886,0.07190807069627429,0.17554973635067658,459
917,Naseem Khushi,0.07255850655474183,0.27844917659297796,0.1755038415738599,460
120,Ali Naseer,0.1688288119114609,0.18102630358532235,0.17492755774839164,461
182,BM McMillan,0.34181898901717866,0.007161579713354602,0.17449028436526665,462
198,Basil Hameed,0.2622747737966071,0.08639821697926893,0.174336495387938,463
642,KH Prajapati,0.3096363943538294,0.03857719064498259,0.174106792499406,464
0,A Athanaze,0.23690361864443593,0.10843939894440237,0.17267150879441914,465
810,MV Boucher,0.2830888029293276,0.060271619911871556,0.17168021142059958,466
471,HM Nicholls,0.3108353656398684,0.03195003464851865,0.17139270014419353,467
135,Asad Shafiq,0.3290637078902467,0.013357242544513408,0.17121047521738006,468
1100,SA Wijeyeratne,0.2819953450982609,0.06035205539712481,0.17117370024769285,469
177,BJ Watling,0.3586230909881035,-0.01718092951337307,0.17072108073736522,470
680,Khurram Manzoor,0.3647997246312049,-0.02763321919346362,0.16858325271887065,471
356,DT Johnston,0.15320618754813733,0.1832182299924154,0.16821220877027637,472
795,MR Adair,0.0850400430541595,0.2513789085594325,0.16820947580679602,473
509,Iftikhar Ahmed,0.19550935548916318,0.14071999470892538,0.16811467509904426,474
188,BP Nash,0.32050372420136836,0.013375968440778258,0.1669398463210733,475
929,Noor Ali Zadran,0.36188764509269783,-0.029337589155044055,0.1662750279688269,476
868,N Boje,0.225633070951316,0.10588113678292188,0.16575710386711895,477
142,Ayaan Khan,0.2906487114873897,0.0408054193699533,0.1657270654286715,478
261,CP Rizwan,0.36757702038346013,-0.03678791697681886,0.16539455170332062,479
137,Ashfaq Ahmed,0.18315680217404648,0.14626565648299558,0.16471122932852103,480
419,GH Dockrell,0.19792659652423997,0.1300885635035607,0.16400758001390034,481
721,M Spoors,0.3521306376432116,-0.025100266953741488,0.16351518534473505,482
652,KMA Paul,0.1954738491603215,0.1311746618615061,0.16332425551091379,483
1037,RML Taylor,0.1391367086074638,0.186920015260016,0.1630283619337399,484
284,D Heyliger,0.09079799731017833,0.23473730140390164,0.16276764935704,485
697,LMP Simmons,0.2686675564239548,0.05605863279142381,0.1623630946076893,486
1051,RR Watson,0.27503160614064176,0.04934655489776317,0.16218908051920247,487
688,L Vincent,0.32090452225105226,0.0034634346330514364,0.16218397844205185,488
987,PWA Mulder,0.2030974391063551,0.12106848381120004,0.16208296145877757,489
402,G Malla,0.28929164058909707,0.03482354625156737,0.1620575934203322,490
1241,TAM Siriwardana,0.1357752272579977,0.18787988792722668,0.1618275575926122,491
31,AC Hudson,0.3812095777947186,-0.058587466009780854,0.16131105589246886,492
858,Mosaddek Hossain,0.24943877954395016,0.07208017034923875,0.16075947494659446,493
247,CJA Amini,0.29178120523467577,0.026075754470740967,0.15892847985270836,494
944,PA Patel,0.2606456829066603,0.05680070744319779,0.15872319517492905,495
678,Khalid Latif,0.33803500753596993,-0.021056774522408287,0.15848911650678082,496
993,R Gunasekera,0.31446533649359354,0.002506375323601517,0.15848585590859754,497
63,AK Sah,0.20007636531182052,0.11656143192035266,0.15831889861608658,498
990,R Ashwin,0.19156050813730569,0.12496700076385608,0.15826375445058088,499
109,Aftab Ahmed,0.20108549221317099,0.1152919873720093,0.15818873979259013,500
398,G Fowler,0.41860620549589406,-0.10287221459983262,0.15786699544803073,501
102,Abdullah Shafique,0.25777002760154966,0.05737309349903803,0.15757156055029384,502
347,DR Smith,0.10151889720256015,0.21267644921969098,0.15709767321112555,503
759,MH Cross,0.2681856184303963,0.045533453518583324,0.15685953597448982,504
1026,RJ Nicol,0.2650531133625252,0.047198772592459894,0.15612594297749255,505
799,MR Swart,0.26373714432914697,0.04634324331515201,0.15504019382214948,506
598,JP Kotze,0.23869227447894986,0.06994991476432315,0.1543210946216365,507
1069,Rashid Khan,0.07674298748665227,0.22956726464174831,0.1531551260642003,508
764,MJ Greatbatch,0.32463569325383895,-0.01842687298306757,0.1531044101353857,509
418,GEF Barnett,0.3649095387641455,-0.05968073975888572,0.1526143995026299,510
856,Moin Khan,0.20856174017476264,0.09421429141042065,0.15138801579259165,511
1087,S Movva,0.31992925276273043,-0.018331142536848984,0.15079905511294073,512
1054,RS Kaluwitharana,0.16697480318239136,0.1340390606660789,0.15050693192423514,513
360,DW Randall,0.3326250108015527,-0.0329070074481132,0.14985900167671976,514
1129,SM Pollock,0.17064532156718024,0.12686943260367406,0.14875737708542713,515
807,MS Sinclair,0.3400254358713014,-0.04296932240024624,0.14852805673552757,516
288,D Ramdin,0.21488123063461942,0.08189408909528278,0.14838765986495112,517
786,MN Waller,0.17757357747658037,0.11841602677957629,0.14799480212807833,518
287,D Pretorius,0.0895499173981609,0.2059222154033473,0.1477360664007541,519
373,ES Szwarczynski,0.32478988293439176,-0.02957885693460882,0.14760551299989147,520
444,GW Flower,0.37964822131476095,-0.085796850928366,0.14692568519319749,521
1277,Taufeeq Umar,0.352682895674536,-0.059168369766259034,0.14675726295413846,522
662,KR Rutherford,0.30123785867430236,-0.007913385590773741,0.1466622365417643,523
364,E Chigumbura,0.15987909278042164,0.13094069993001567,0.14540989635521867,524
895,NM Hauritz,0.15316443812654526,0.13763473601663614,0.1453995870715907,525
324,DJ Willey,0.11816124607676382,0.17248365448652944,0.14532245028164664,526
267,CR Woakes,0.15051413969656915,0.14012520801418543,0.1453196738553773,527
1347,ZG Foulkes,0.10277312732868997,0.18684496098065273,0.14480904415467136,528
674,Kashif Daud,0.1004655213684705,0.18887875263004786,0.14467213699925918,529
425,GJ Delany,0.11201267613516182,0.17687807438504888,0.14444537526010534,530
984,PW Borren,0.17493335153442466,0.11380103061827111,0.14436719107634788,531
186,BOP Fernando,0.26839937211459797,0.02031968934051325,0.1443595307275556,532
1258,TM Moody,0.2730133010248098,0.013854150566610305,0.14343372579571007,533
629,KA Edwards,0.2716821555901472,0.014683077507784213,0.1431826165489657,534
1020,RG Twose,0.3741434666085166,-0.09075810003543994,0.14169268328653833,535
723,M Vijay,0.27720625078319566,0.005557298782341749,0.1413817747827687,536
500,IDS Smith,0.06144651279019261,0.22122935239743485,0.14133793259381372,537
404,G Motie,0.05547568740385622,0.22568500830577992,0.14058034785481807,538
322,DJ Reekers,0.04942595233234879,0.22956107606173698,0.1394935141970429,539
695,LJ Wright,0.12802764322797533,0.14878712590369045,0.1384073845658329,540
40,ADR Campbell,0.307063384789857,-0.0313505039711815,0.13785644040933775,541
677,Khalid Kail,0.23322468226556733,0.04194850553969011,0.13758659390262873,542
1027,RJ Peterson,0.11458184789148503,0.1594728957074644,0.13702737179947472,543
563,JJ Atkinson,0.27184702291552126,0.001978791579800324,0.13691290724766078,544
971,PN Kirsten,0.45902399873695243,-0.18630127943962724,0.13636135964866258,545
925,Nawroz Mangal,0.22570590218468048,0.04658359761402842,0.13614474989935446,546
961,PJ Moor,0.2225706547221461,0.04922390189957773,0.1358972783108619,547
634,KC Brathwaite,0.35268420160781505,-0.08160790209839872,0.13553814975470818,548
1250,TK Curran,0.1472268351376362,0.12319229191570746,0.13520956352667185,549
479,Habibul Bashar,0.21672818449764672,0.052614668574764,0.13467142653620537,550
353,DSBP Kuruppu,0.4065974456102165,-0.13835206396526772,0.13412269082247438,551
97,Aarif Sheikh,0.26021462776583065,0.005196904852631533,0.1327057663092311,552
434,GO Jones,0.17012784231442327,0.09299008073923715,0.13155896152683022,553
258,CN Greaves,0.17275339822160646,0.08769812043263028,0.13022575932711838,554
181,BM Laird,0.40322198558750183,-0.14352451948645584,0.129848733050523,555
412,GC Wilson,0.2449777431184929,0.014627186121195667,0.1298024646198443,556
766,MJ Hay,0.0761311603303103,0.1820483255540964,0.12908974294220335,557
459,HDRL Thirimanne,0.2695928428191697,-0.011647276065354109,0.1289727833769078,558
1170,Saif Hassan,0.15243496597250486,0.10478852948954417,0.12861174773102452,559
481,Hammad Mirza,0.2478600510448662,0.007454704064620868,0.12765737755474352,560
648,KLT Arthurton,0.2933031885946579,-0.03814761939428146,0.12757778460018823,561
1155,SSJ Brooks,0.24755708855719424,0.007100470063170441,0.12732877931018236,562
215,CA Best,0.24489045005423232,0.007868673398961345,0.12637956172659684,563
1013,RD Jacobs,0.22429299521022325,0.024867166153747917,0.12458008068198559,564
498,IA Healy,0.15737807105397147,0.09049574774810425,0.12393690940103785,565
433,GN Edwards,0.15421876511537197,0.0923192845602903,0.12326902483783114,566
71,AM Samad,0.2212982778172107,0.024561053962126208,0.12292966588966846,567
154,B Ward,0.20683991750730318,0.03764021183921968,0.12224006467326143,568
1099,SA Thomson,0.24489179408561532,-0.0035469129137067654,0.12067244058595428,569
982,PV Simmons,0.20350958672388836,0.03712362839288845,0.12031660755838841,570
985,PW Hasaranga,0.04440272483854943,0.19580467418912925,0.12010369951383934,571
24,AB Barath,0.24511368566163583,-0.0050700724877749915,0.12002180658693042,572
452,H Patel,0.19547953382752378,0.04420550447897389,0.11984251915324884,573
656,KOA Powell,0.16314028051655202,0.07617602617800087,0.11965815334727645,574
724,M van Jaarsveld,0.19900284922442762,0.039643742008855586,0.11932329561664161,575
1124,SL Campbell,0.3169937138544763,-0.08041874952145471,0.11828748216651078,576
60,AJ Turner,0.13451040601615352,0.10093548675080874,0.11772294638348113,577
890,NJ O'Brien,0.24556521406740633,-0.01178023888540134,0.1168924875910025,578
1057,RT Robinson,0.30903974570436676,-0.07543785275366942,0.11680094647534867,579
435,GP Swann,0.022511880189883034,0.2096210789076932,0.11606647954878811,580
641,KDK Vithanage,0.010191751176592089,0.2216502063234511,0.1159209787500216,581
1007,RB McCosker,0.3417554642795841,-0.11021076263476587,0.11577235082240911,582
35,AD Mascarenhas,0.08206719829688197,0.1486907972598431,0.11537899777836254,583
497,I Udana,0.04511626564403317,0.1851000563518834,0.11510816099795829,584
1337,Yasir Ali,0.10796727691469951,0.12218755840708151,0.11507741766089051,585
1077,S Bau,0.24135253095734283,-0.013352453907050048,0.11400003852514638,586
1117,SJ Baard,0.2553163701952274,-0.02735298492993542,0.11398169263264599,587
1214,Sohaib Maqsood,0.14042947392782795,0.08653042761456009,0.11347995077119402,588
446,Gulbadin Naib,0.14831326433933312,0.0749308547026449,0.11162205952098901,589
1303,Vikramjit Singh,0.1877632212690713,0.034318795879961124,0.11104100857451621,590
239,CH Morris,0.06903165150827645,0.1513970061110195,0.11021432880964797,591
824,Mehidy Hasan Miraz,0.14750115556950694,0.07244217734300698,0.10997166645625696,592
1166,Saad Bin Zafar,0.15475695256333394,0.0640805349672639,0.10941874376529892,593
832,Mohammad Ashraful,0.1671095462578,0.04877774922465216,0.10794364774122608,594
834,Mohammad Boota,0.1512855801384451,0.06455558051949097,0.10792058032896804,595
967,PL Symcox,0.08677853607891038,0.12899516697820815,0.10788685152855926,596
26,AC Agar,0.1353381183383368,0.07923848332191417,0.1072883008301255,597
249,CK Coventry,0.04444989149031137,0.16847458407559665,0.10646223778295401,598
1229,T Mishra,0.25583641878754804,-0.04295736404128713,0.10643952737313045,599
440,GRJ Matthews,0.2251954732548261,-0.012937721987274255,0.10612887563377593,600
232,CD Wallace,0.11763195180506804,0.09454928711255287,0.10609061945881046,601
207,C Madande,0.17142901558029056,0.040621516204960906,0.10602526589262573,602
91,AT Rayudu,0.23612635453602582,-0.026338999397574354,0.10489367756922573,603
1075,Rohan Mustafa,0.19066264054080956,0.01573610803332893,0.10319937428706924,604
762,MHW Papps,0.3206362197252152,-0.11446492034055455,0.10308564969233033,605
920,Nasir Jamal,0.18445935393960608,0.021139901482791962,0.10279962771119902,606
1173,Saleem Elahi,0.23749993635347788,-0.03259308066654108,0.10245342784346839,607
409,GB Hogg,0.13439762192842353,0.06983404147292846,0.102115831700676,608
572,JL Denly,0.2283623321976103,-0.02414190644700617,0.10211021287530206,609
56,AJ Redmond,0.19548730103042797,0.00844930152899373,0.10196830127971085,610
161,BA Young,0.2863099274833417,-0.08296647100484447,0.10167172823924862,611
125,Amjad Javed,0.10474529476793254,0.09809681846725676,0.10142105661759465,612
1070,Rashid Latif,0.15134767681224276,0.049971630521238375,0.10065965366674057,613
679,Khawar Ali,0.2669778291578378,-0.06642380662875966,0.10027701126453907,614
340,DO Obuya,0.257930549379624,-0.05894045146971549,0.09949504895495426,615
338,DN Wellalage,0.14699060340844072,0.05199426314241592,0.09949243327542832,616
740,MC Sorensen,0.12201830698121237,0.07622995935495534,0.09912413316808386,617
608,JW Hastings,0.03693152118606388,0.1577118342676053,0.09732167772683459,618
145,Azhar Mahmood,0.13072115851335003,0.06367793921026108,0.09719954886180555,619
93,Aamer Malik,0.3389837464627394,-0.14698572205150431,0.09599901220561753,620
878,N Vanua,0.06221778644023644,0.12961593754232037,0.09591686199127841,621
1266,TT Bresnan,0.11379736070100896,0.07592743363626757,0.09486239716863826,622
513,Imran Farhat,0.17135570165941413,0.018130817662731183,0.09474325966107267,623
184,BMAJ Mendis,0.09796622858492433,0.09020061174418938,0.09408342016455686,624
1109,SC van Schalkwyk,0.19380563470782405,-0.005838792858830401,0.09398342092449682,625
90,AT Nidamanuru,0.09088030661079437,0.09502892287483286,0.09295461474281361,626
304,DE Bernard,0.15710261147243682,0.027955054641721443,0.09252883305707912,627
1220,Suraj Kumar,0.13623627744216282,0.04513801187475264,0.09068714465845773,628
1146,SR Patel,0.1071018335831207,0.07381792375723653,0.09045987867017861,629
205,C Karunaratne,0.14739665303304392,0.03349241047412724,0.09044453175358558,630
798,MR Ramprakash,0.2518046017332344,-0.07093255334008118,0.09043602419657659,631
601,JR Murray,0.10531726900657115,0.07462266138498229,0.08996996519577671,632
354,DT Christian,0.04651559857589109,0.13323746321174634,0.08987653089381872,633
69,AM Hardie,0.08058027634771522,0.09873753851603682,0.08965890743187602,634
1244,TD Astle,0.10977372343549387,0.0685797432478386,0.08917673334166623,635
1324,Wajahatullah Wasti,0.3174536139908848,-0.1393964030402613,0.08902860547531175,636
1159,SV Carlisle,0.26579118011669123,-0.08808686856985008,0.08885215577342057,637
292,D la Cock,0.15653069234932626,0.02087009778915306,0.08870039506923966,638
912,Naeem Islam,0.21646017191001643,-0.0391299687223704,0.08866510159382301,639
557,JF Mooney,0.13093735012569446,0.04630330870582889,0.08862032941576167,640
1055,RS Morton,0.20426943832879377,-0.027366261017612994,0.08845158865559039,641
281,D Elgar,0.20924835344273224,-0.033691611696447174,0.08777837087314252,642
442,GS Blewett,0.23796897774499506,-0.06554941477940483,0.08620978148279512,643
429,GJ Whittall,0.21139405079142218,-0.03947106110310567,0.08596149484415826,644
32,AC Parore,0.22417452550433475,-0.05237800536968494,0.0858982600673249,645
568,JJ Tucker,0.20496472784636688,-0.033540497143625,0.08571211535137094,646
735,MA Vermeulen,0.14756081423319045,0.02371855976175334,0.0856396869974719,647
1346,ZE Green,0.13673592907865334,0.033725644303520194,0.08523078669108677,648
53,AJ Hall,0.14133911947718317,0.028699357361782533,0.08501923841948285,649
1272,Tanwir Afzal,-0.04331160141263075,0.21145308610939578,0.08407074234838252,650
272,CS Pandit,0.10948694150244731,0.05337960610237533,0.08143327380241132,651
923,Naved-ul-Hasan,-0.0891517123513354,0.25113456473658763,0.08099142619262611,652
308,DF Watts,0.18636514406503019,-0.025714407350246268,0.08032536835739196,653
942,P Willey,0.20792718365283064,-0.0481932352876423,0.07986697418259417,654
150,B Lee,0.008910886715842174,0.15037048643734385,0.07964068657659301,655
945,PA Strang,0.18226759140312884,-0.023454193270889698,0.07940669906611958,656
556,JEC Franklin,0.15503459563100624,0.0033644292467036193,0.07919951243885494,657
1294,V Sibanda,0.16657274638562664,-0.00990718809374192,0.07833277914594236,658
747,MD Shanaka,0.02106849777351035,0.13516160993656773,0.07811505385503904,659
466,HH Streak,0.20125341042192715,-0.0458153799607124,0.07771901523060737,660
851,Mohammad Wasim,0.24574912637426513,-0.09072749255062622,0.07751081691181946,661
628,K Weeraratne,0.06228125620375465,0.09007278977372057,0.07617702298873762,662
673,Karim Sadiq,0.09617829814036058,0.05532354656896474,0.07575092235466266,663
593,JP Crawley,0.25436302963768836,-0.10411170546994662,0.07512566208387086,664
80,AR McBrine,0.08388171931676294,0.06631348656367975,0.07509760294022134,665
1234,T Suri,0.1293729182328112,0.018850758139700538,0.07411183818625586,666
1245,TD Paine,0.138060175342888,0.009725317926685361,0.07389274663478668,667
1022,RH Vance,0.3483161040687407,-0.20054650279731753,0.07388480063571158,668
611,Jahurul Islam,0.18098389341898874,-0.03416053536156732,0.07341167902871071,669
445,Ghulam Shabber,0.1554778991722529,-0.010097861066770804,0.07269001905274106,670
615,Javed Ahmadi,0.05217596278925851,0.0922569355408462,0.07221644916505235,671
331,DL Vettori,0.038169845676427436,0.10359726459644071,0.07088355513643407,672
38,AD Poynter,0.13724763758422906,-0.00107525481870176,0.06808619138276364,673
276,CWJ Athey,0.24911338906245942,-0.1134480844947543,0.06783265228385256,674
525,J Fraser-McGurk,-0.13468993089845552,0.27013109367249405,0.06772058138701927,675
672,Karan KC,-0.06618865211709961,0.20079342133529945,0.06730238460909993,676
1017,RE van der Merwe,0.021955568161954236,0.1120762133818715,0.06701589077191286,677
155,B Zuiderent,0.24847416954394516,-0.11451292503775161,0.06698062225309678,678
293,DA Gunawardene,0.06365297580497499,0.06900880848304884,0.06633089214401192,679
888,NH Fairbrother,0.18597102054293196,-0.054017465575439294,0.06597677748374633,680
491,Haseeb Amjad,-0.04743350834532188,0.1792874634574412,0.06592697755605967,681
226,CB Wishart,0.12284109423352543,0.0072858442111920965,0.06506346922235877,682
211,C Tear,0.13177983800273235,-0.0019919591116323012,0.06489393944555003,683
1023,RIC Holder,0.17596156699970195,-0.04719653851230939,0.06438251424369627,684
84,AR White,0.15763518079076985,-0.029958337168181776,0.06383842181129404,685
1312,WIA Fernando,0.09384296849783626,0.03179298138769224,0.06281797494276425,686
1295,V Sukumaran,0.11128445653601231,0.012763265810925278,0.062023861173468794,687
524,J Dyson,0.3320606333634144,-0.2080457746828256,0.06200742934029441,688
996,R Mutumbami,0.07668418177426183,0.04486035872840023,0.06077227025133103,689
78,AR Cusack,0.08581499043321603,0.03464374454543833,0.06022936748932718,690
838,Mohammad Ishaq,0.10375118287042064,0.01647388406381468,0.06011253346711766,691
1306,W Madhevere,0.05863047171323854,0.061476202706443266,0.06005333720984091,692
1059,RW Chakabva,0.11693462982417747,0.001503739235975073,0.059219184530076276,693
390,Faisal Iqbal,0.17250592692598923,-0.05473220996708387,0.058886858479452686,694
902,NR Kumar,0.14054987356718204,-0.023639565964603388,0.05845515380128933,695
699,LPC Silva,0.13488601051578064,-0.018381148017790363,0.05825243124899514,696
907,NT Broom,0.06621324140562483,0.04967751969344598,0.05794538054953541,697
389,Faheem Ashraf,-0.033791585370776214,0.14946692927687988,0.05783767195305183,698
529,J Mubarak,0.10819777983589864,0.00732058074345063,0.05775918028967463,699
737,MB Kruger,0.12203497945103055,-0.007618290103416714,0.057208344673806914,700
282,D Ganga,0.20745189319611154,-0.09880794437760743,0.05432197440925206,701
1248,TJ Friend,0.09059176030556522,0.017785197891410438,0.05418847909848783,702
254,CM Spearman,0.09964170601964278,0.00791207583025057,0.053776890924946676,703
1283,UDU Chandana,0.060106664178252917,0.04696742338792078,0.05353704378308685,704
