player_name,psi_log_econ,psi_log_avg,psi_combined,econ_multiplier,avg_multiplier,rank
TG Hogan,-0.1168272899105733,0.009440307243615926,0.03264889180778048,0.8897388467700574,1.009485007494684,245
MJ Henry,0.0802503267901977,-0.08867774673250062,0.03236838889160118,1.0835582773935852,0.9151404330569579,246
PC Connell,-0.011925941593478626,-0.04216113007791943,0.03208273391643916,0.9881448905881934,0.9587152902568788,247
N Pokana,-0.04276968407090286,-0.0254788485538103,0.03124246039284116,0.9581320377271868,0.9748429980868957,248
Arshad Ayub,-0.17428494848210266,0.04047593451410793,0.031111026484628934,0.8400574904439092,1.0413062498601147,249
S Elworthy,-0.033578492606189995,-0.02923185690208905,0.030680735470122695,0.9669790075500694,0.9711912609630176,250
L Ngidi,0.11939649351492904,-0.10472623559439512,0.0300186592246204,1.1268166052047464,0.9005710331354103,251
VB John,-0.06945192413198285,-0.010020029777488408,0.029830661228986557,0.932904982523279,0.9900300034698943,252
JOA Gordon,0.06241066559000028,-0.07590247036639938,0.029798091714266162,1.0643993671809693,0.9269066030125179,253
M Prabhakar,-0.07361573242636586,-0.007774891769486043,0.02972183865511265,0.9290286208331248,0.9922552545228805,254
PL Taylor,-0.0848168598142724,-0.001826702405391143,0.02949008820835156,0.9186805163163576,0.9981749650000088,255
R McLaren,0.05883272132189315,-0.07273347664296614,0.02887807732134638,1.0605978105006812,0.9298486233796041,256
Umar Gul,0.061215130617727584,-0.07330001012789382,0.028461629879353353,1.0631276008850596,0.929321982192565,257
RE van der Merwe,-0.04111250987457435,-0.02183304332563896,0.028259532175284086,0.9597211457675329,0.9784035724223331,258
JH Davey,0.062794408977543,-0.07361204295413465,0.028143225643575433,1.0648079017810421,0.9290320484647464,259
JN Loftie-Eaton,0.057953932049846946,-0.07099544422290234,0.02801231879865258,1.0596661779371648,0.9314661356700139,260
S Madan Lal,-0.10136719114457453,0.008839663065472568,0.02789595500454313,0.9036011776117876,1.0088788482632398,261
Harbhajan Singh,-0.10022755313354234,0.008407138076512744,0.027804425660172286,0.904631542870797,1.0084425773063799,262
JC Archer,0.0492734452218927,-0.0653385974120455,0.027134583200732764,1.0505075677441416,0.936750228469882,263
BM McMillan,-0.12853070062159277,0.02397385139513353,0.026860999277108572,0.8793865642898443,1.0242635344780064,264
DR Parry,-0.019834947979904212,-0.03011227142298089,0.026686496941955334,0.9803604704299835,0.9703365863634734,265
DNT Zoysa,-0.03886777308316518,-0.020438867351468493,0.026581835928700722,0.9618778868853757,0.979768590492644,266
Aaqib Javed,-0.07335656531525242,-0.0031531462308336867,0.026554285925639933,0.9292694256999308,0.9968518197139217,267
Rohan Mustafa,-0.044637019170761356,-0.017442713237431025,0.026507481881874472,0.9563445535781899,0.9827085302428372,268
D Heyliger,0.04144422664081633,-0.059314038899520326,0.025727950386074772,1.0423150268199222,0.9424107690409513,269
B Kumar,-0.006797503406934861,-0.03484728504219267,0.025497357830440066,0.993225547360553,0.9657528899083984,270
SCJ Broad,0.03508504466255185,-0.05568502719865258,0.0254283365782511,1.0357077864735051,0.9458370019081958,271
DJ Nash,-0.09035740468127619,0.007623241949285553,0.025036973594235026,0.9136046003522138,1.0076523728350752,272
Simi Singh,-0.057533762584453876,-0.008695900642582233,0.02497518795653945,0.9440900149294652,0.9913417993438217,273
Mushtaq Ahmed,-0.06684871857438714,-0.0034471610995063266,0.024581013591133263,0.9353366897020721,0.9965587735391397,274
GC Small,-0.08607781705680694,0.0061933279867243275,0.024563720361119427,0.9175228295159057,1.0062125462971145,275
PCR Tufnell,-0.16351345461725428,0.04506774454250689,0.024459321844080163,0.8491550738682153,1.04609872498787,276
PA Strang,-0.09979639505300282,0.013434389902838816,0.02430920508244173,0.9050216661667788,1.0135250367925661,277
JR Thomson,-0.02644376472683342,-0.023241507838381723,0.02430892680119896,0.9739028099861832,0.9770264957209187,278
C Pringle,-0.06922182685636304,-0.00040340645995022985,0.023342879925421167,0.9331196661162775,0.9995966748974954,279
D Pretorius,0.07127557370484225,-0.06997344939420326,0.022890441694521424,1.0738771173923083,0.9324185758553492,280
AJ Hall,-0.0008206446440290721,-0.033888350170219,0.02286578166148903,0.9991796919926942,0.9666794282061825,281
Ahsan Malik,0.055806489630991864,-0.062063375854786884,0.022773420692860636,1.0573930474188324,0.9398233227972185,282
BV Sears,0.13764720608755587,-0.10290309079324549,0.022719658499645034,1.1475706229205598,0.9022144021271603,283
JF Mooney,0.02629781292230767,-0.04721261982660665,0.02270914224363521,1.0266466515895007,0.953884561257605,284
CD Collymore,-0.07731588087043202,0.0051596852838738,0.022332170100894805,0.9255974289017307,1.0051730193833763,285
JK Kamande,-0.054520126255758354,-0.005473523441360762,0.02182239104615996,0.9469394503204723,0.9945414289947953,286
Karan KC,0.06305082000321281,-0.06412957200875072,0.021736108004762875,1.065080965274028,0.9378834682124206,287
Arshdeep Singh,0.1205796769311267,-0.09212460785701715,0.021223179594302533,1.128150624964522,0.9119915011579193,288
PA van Meekeren,0.03823011580598431,-0.05074511230206467,0.02108670293271501,1.0389702888575774,0.950520915746507,289
L Klusener,-0.07002894535468737,0.0040268413255143305,0.02065842090121957,0.9323668318267144,1.0040349599448508,290
RDB Croft,-0.16219602000707936,0.05022704677342242,0.020580642153411505,0.8502745173868407,1.0515098111851366,291
A Nao,-0.045601862338289736,-0.007510396125009769,0.020207551529436426,0.9554222760679916,0.9925177364270406,292
Mohammad Naveed,-0.0011816260642906412,-0.029656516048874745,0.020164886054013377,0.9988190717808961,0.9707789232684546,293
RMH Binny,0.0009637990560336567,-0.030569473582108066,0.02005838270272749,1.0009642636595935,0.9698930477822326,294
B Muzarabani,0.0462267842413242,-0.05308604790051428,0.019981770519901455,1.047311897860962,0.9482984098842508,295
WW Davis,-0.05093885313489998,-0.004289314860667308,0.0198391609520782,0.9503367788706547,0.9957198711117837,296
Mohammad Hafeez,-0.11082369740699882,0.02571283625746155,0.019799341630691907,0.8950965428603753,1.026046262879092,297
Junaid Siddique,0.04542320616953524,-0.052181376611787046,0.01964651568467962,1.0464706390393574,0.9491566964038675,298
DK Morrison,0.007496364786516152,-0.03295666125707611,0.019472319242545357,1.0075245328711095,0.9675804924025861,299
DG Cork,-0.013490226288920857,-0.022348549625777862,0.01939577518015886,0.9866003590174697,0.9778993291981172,300
SI Kamea,0.03973590803171473,-0.047434076277464016,0.0183774148410711,1.0405359407186732,0.9536733407570757,301
A Nortje,0.11634240555034953,-0.08564924398203044,0.018318694137903786,1.1233804579913016,0.9179161393711158,302
Ali Khan,0.06727834737338632,-0.05906146804199906,0.0169481962368706,1.0695931551892095,0.9426488245987079,303
Aizaz Cheema,0.06996127356011134,-0.06037827257123929,0.016931757194122415,1.0724666476348348,0.9414083572627414,304
B Lee,0.06010820247092816,-0.05526668881947914,0.016808391722676706,1.0619514460995134,0.9462327646021265,305
K Rabada,0.08689785719692975,-0.0686416683366474,0.016795159825455014,1.090785258164103,0.9336611805073941,306
SB Joshi,-0.11091099952542187,0.030736904751214482,0.016479063340997635,0.895018402446952,1.0312141606473828,307
RP Snell,-0.013037451928627377,-0.01794900408648532,0.016311820033866005,0.9870471675079703,0.9822111198344818,308
RJ Shastri,-0.16717596195136808,0.059435928290614955,0.016101368456712725,0.8460507255018357,1.0612377634836314,309
BC Strang,-0.1623000945616992,0.057060708281961706,0.016059559332591927,0.850186030049859,1.058720081521813,310
Mohammad Asif,0.01729285243143598,-0.03263060748847797,0.015989454181839988,1.017443239426752,0.9678960271064003,311
JA Richardson,0.07464808761170956,-0.06056196777427292,0.015491949312278758,1.0775048968348064,0.9412354409458517,312
DE Malcolm,0.02223459954822667,-0.033713229110332706,0.015063952890812915,1.0224836305332414,0.966848728955851,313
MJ Humphreys,0.019532847569603138,-0.03173288755746995,0.014644309181778925,1.0197248617939156,0.9687653167920354,314
Abdul Razzaq,-0.008107133360070087,-0.017855981135057535,0.01460636521006172,0.9919256408175754,0.9823024922615745,315
EAE Baptiste,-0.15815133737219933,0.05792110381181328,0.014103043249524258,0.8537205723635933,1.0596313915346305,316
Nasum Ahmed,-0.05253981527233906,0.0058162139325745295,0.013635795802396667,0.9488165429146769,1.0058331609447144,317
R Trumpelmann,0.05061305126559168,-0.04557851314721887,0.013514658342948687,1.0519157770430958,0.9554445846657117,318
LH Ferguson,0.08230355179270482,-0.06134853536758575,0.013464506314155559,1.0857853519005374,0.9404953867398093,319
NP Kenjige,-0.040961385796157754,0.001174315517493584,0.012870918253723529,0.9598661937010655,1.0011750052959403,320
Mustafizur Rahman,0.03336784865931899,-0.03570674482842622,0.012681880332511152,1.0339307993563027,0.9649232207208056,321
DR Tuffey,-0.001707648517623437,-0.017234358171419793,0.012058788286821007,0.9982938086845253,0.9829133038755968,322
MC Sorensen,0.07134332080555844,-0.053645228611524244,0.011982378805830016,1.0739498719179632,0.9477682879359595,323
ST Finn,0.061042872975238735,-0.04838909811863773,0.011911774420678908,1.0629444848028915,0.9527629966557486,324
CC Lewis,-0.035635969827047476,0.00011190802080612675,0.011804051261811742,0.9649915155798384,1.0001119142827424,325
BKV Prasad,-0.04043157174511656,0.00291071236552896,0.011536715671352879,0.9603748790400287,1.0029149526018044,326
BJ McCarthy,0.10558184058242226,-0.07002856745288451,0.011491764774448918,1.1113570549097378,0.9323671841698876,327
SM Boland,0.07251765061541834,-0.053474519093263395,0.011477129190369481,1.0752117840723618,0.9479300948144102,328
A Zampa,0.06863456193871885,-0.05104018269963086,0.011148601153514287,1.0710447371110363,0.9502404865372165,329
C White,0.003512220189380149,-0.01823906507658522,0.010988636654596763,1.003518395261998,0.9819262600199327,330
RA Jadeja,-0.051088378699714526,0.009135172557597668,0.010939344528173064,0.9501946898502652,1.0091770255942518,331
JM Anderson,0.0010798412552824061,-0.016727410886476772,0.010791660172557047,1.0010804244937668,0.983411715429849,332
CL Cairns,0.03287035959075534,-0.032541255642878054,0.01073738389833359,1.0334165580113015,0.9679825142666072,333
M Theekshana,-0.031113069156591736,-0.00016577806495493824,0.010481541762167203,0.9693659614876037,0.9998342356754691,334
N Vanua,0.030632836371719614,-0.03000068104137394,0.009789508570342756,1.0311068494447204,0.9704448726351738,335
T Lungameni,-0.009886819015928265,-0.009573913010403142,0.00967821501224485,0.9901618949051082,0.9904717709869812,336
LL Tsotsobe,-0.027785438612876946,-0.0003452541745354527,0.009491982320649284,0.9725970261823728,0.9996548054188286,337
Yuvraj Singh,0.013228474928854254,-0.02039843294744246,0.009189463655343554,1.0133163582967333,0.9798082076526268,338
M Dillon,-0.021433213015407723,-0.0024510147839213745,0.008778414194416823,0.97879484604254,0.9975519865002495,339
NO Miller,-0.023842257833436842,-0.0008120886549831383,0.008488811714467706,0.9764397233278489,0.9991882409997663,340
AJ Bichel,0.014431127898163698,-0.019895620660004987,0.008453371140615425,1.0145357593350526,0.98030099113718,341
MA Leask,0.03325611384965601,-0.029283071350823173,0.00843667628399678,1.033815279749133,0.9711415232116285,342
Washington Sundar,0.01533769516227985,-0.019645239040170383,0.007984260972686973,1.015455921274066,0.980546471217834,343
MN Hart,-0.12883766084500617,0.05283587836272314,0.007721968039853297,0.8791166690192787,1.0542566045998407,344
VC Drakes,0.0029509181061157883,-0.012752429167607828,0.007517980076366622,1.002955276350837,0.9873285385135755,345
RM Ellison,-0.07971063676133885,0.028680799842435226,0.007449679025489468,0.9233835009727813,1.0290960544201815,346
Mahedi Hasan,-0.019682894845325177,-0.0010173594014439933,0.007239204549404388,0.9805095486461476,0.9989831579331786,347
A Dutt,-0.01835529171556806,-0.0015684142183286578,0.007164040050741792,0.9818121406629846,0.9984328151004738,348
KJ O'Brien,0.04706833779198198,-0.034162469413724424,0.007085533678488955,1.0481936378709327,0.9664144790880953,349
BW Hilfenhaus,-0.0009610335413327026,-0.009660732091385396,0.006760832574701166,0.9990394281035039,0.9903857828708439,350
TBA May,-0.1628439447676541,0.07148171751206076,0.006626836581177529,0.8497237819105826,1.0740985133286889,351
CJA Amini,-0.06199505464420931,0.0211795950607481,0.006545288174237704,0.9398875348578588,1.0214054745443608,352
D Parashar,-0.07555138384724167,0.028009897046567655,0.006510529918035452,0.927232084558102,1.0284058625517705,353
Usman Shinwari,0.06733508621281852,-0.04298716963843862,0.006213084354686242,1.0696538443852006,0.9579236804953541,354
AM Phangiso,0.008183095680054948,-0.013170519917473632,0.0060526480516307725,1.0082166687221652,0.9869158318649723,355
PM Seelaar,-0.03999323876001316,0.010999738602257468,0.005997920518499407,0.9607959353022592,1.0110604581557636,356
SMSM Senanayake,-0.03362285901267048,0.007870686382261773,0.005960495416048979,0.9669361071180383,1.0079017416562996,357
SB O'Connor,0.03241398804840207,-0.025000964675735787,0.005862647101023168,1.032945043703868,0.9753089711709795,358
SR Waugh,-0.085979378931105,0.034534872676351414,0.005636544526134056,0.9176131531891055,1.0351381257835435,359
G Motie,0.03848682161162907,-0.027616338310156426,0.00558195166956126,1.0392370327985139,0.9727615065403724,360
MP Bicknell,0.01192358369728687,-0.012968650149291532,0.004671238867098732,1.0119949529985823,0.9871150804456219,361
Tanwir Afzal,-0.06202899478546607,0.024233023738474066,0.004520982436172646,0.939855635483498,1.0245290296614538,362
Mirwais Ashraf,-0.10157577139744758,0.04424713254163878,0.004360502104723343,0.9034127239042092,1.0452406359472877,363
PT Collins,-0.004349005337633215,-0.0040384741645750335,0.004141984555594427,0.9956604378915689,0.995969669505858,364
Mohammad Nawaz (3),0.018080986447104735,-0.014755594171983145,0.0038100672989538516,1.0182454371308813,0.9853527361271889,365
Ahmed Raza,-0.11013555573442615,0.04936357475972357,0.003802802071659672,0.8957127080726583,1.05060225377265,366
Aamer Nazir,0.05428435862528313,-0.03284148564059129,0.003799537551966485,1.055784780982753,0.9676919405002258,367
EE Hemmings,-0.12984976914543583,0.059250790427778026,0.0037827294299599273,0.8782273578570375,1.0610413063785236,368
ST Jayasuriya,-0.06400141106226025,0.02704184994440585,0.00330590372448285,0.9380036759482085,1.0274107989486072,369
JNT Seales,0.1301559412180505,-0.0692312411598757,0.0027688470339002993,1.1390059874574103,0.9331108814858777,370
RW Price,-0.1320048598634133,0.06232202244682292,0.0024536049899224846,0.8763367361921826,1.0643050196571588,371
T Panyangara,0.017599092141415962,-0.012151205480852897,0.0022344396067632776,1.0177548686635032,0.9879223222980907,372
Kashif Daud,-0.03476129062387781,0.014207364847163232,0.0021155203098504488,0.9658359428373949,1.0143087691151538,373
DR Pringle,-0.08942365548846287,0.042080195207103495,0.0017544216914186274,0.9144580763145774,1.042978117243132,374
CA Young,0.09986006078583377,-0.05240264201218855,0.0016484077461811075,1.10501627214662,0.9489467041002662,375
MJ Santner,-0.033202397042150625,0.014184417450773862,0.0016111873802009669,0.9673427524624646,1.0142854936368246,376
JP Faulkner,0.0964096360797139,-0.050511862156578255,0.0015380294111475383,1.1012100669889058,0.950742650747248,377
BTJ Wheal,0.01922091297860796,-0.0116747663978555,0.001376206605701014,1.0194068239423069,0.9883931192475268,378
Enamul Haque jnr,-0.04764374526563321,0.021767208304663655,0.0013697762187686337,0.9534734059934674,1.0220058423033591,379
HDPK Dharmasena,-0.1365103473195727,0.06673645233201511,0.0010124808851808276,0.8723972932393319,1.069013704976906,380
FA Rose,0.000680803712808368,-0.001735058232986284,0.0009297709177214,1.0006810355122564,0.9982664461103827,381
KA Maharaj,0.019495441643974744,-0.010987303298570684,0.0008263883177222082,1.0196867187549663,0.9890728366581456,382
EA Brandes,-0.03235852368152595,0.014968805069871026,0.0008069711805946319,0.9681594117719156,1.0150813987285054,383
KAJ Roach,0.021459246401110885,-0.01154483554490132,0.0005434748962305849,1.0216911518975367,0.9885215503519655,384
AJ Hosein,0.007155007099774761,-0.004322817992152838,0.0004968762948436382,1.0071806653214883,0.9956865119368407,385
GD Drummond,-0.06167284504553591,0.03117291253837025,-0.00022432667706819703,0.940190424437608,1.0316638760842423,386
SD Anurasiri,-0.18017465512905798,0.09118063624785569,-0.0007288724555511347,0.8351243399236723,1.0954668684120588,387
SR Watson,-0.008541657686399218,0.005414119818046094,-0.0007621939832309898,0.9914947186265982,1.005428802650994,388
Haris Rauf,0.13897465081598137,-0.06831898551861464,-0.0007788932595840329,1.1490949710145335,0.933962505541799,389
JTC Vaughan,-0.10224977843383296,0.052621514874640396,-0.0009977504384826124,0.9028040225290863,1.054030634697458,390
B Shikongo,0.07080014789251929,-0.03344368095827043,-0.0013042619919928083,1.073366689836269,0.9671093763710011,391
J Overton,0.13714668253302634,-0.0662341998161225,-0.0015594276335937813,1.146996380516215,0.9359116482865112,392
Sompal Kami,0.03090057439571175,-0.012944292075504812,-0.0016706634149007092,1.0313829529151648,0.9871391249604252,393
Mohammad Wasim (1),0.1043301442039657,-0.0491046045806861,-0.002040311680864502,1.1099668435517052,0.9520815323999532,394
HA Gomes,-0.13462874685334428,0.07136702745118859,-0.0027017693496776316,0.8740403416886348,1.0739753319687864,395
IK Pathan,0.07651794990032464,-0.03333116658460934,-0.003285205577035317,1.0795215674677905,0.9672181961985279,396
SB Doull,-0.01851680233446732,0.014235800734338206,-0.0033182663780696973,0.9816535803814327,1.0143376122949617,397
GH Dockrell,-0.01302864281664489,0.0114978627196419,-0.0033223608742129693,0.9870558625552985,1.0115642172109558,398
SL Malinga,0.10367007096817552,-0.04609906551686132,-0.003823979978150959,1.1092344258969005,0.954947355151331,399
H Osinde,-0.001390811974990836,0.006490604973503528,-0.0038634659906720734,0.9986101547557519,1.0065117145966593,400
JH Kallis,-0.024864386122736146,0.01886773576150067,-0.004290361800088399,0.9754421865559647,1.0190468562470627,401
DJ Hussey,-0.014012676381395256,0.013913273518239053,-0.0046046235516942835,0.9860850441935259,1.0140105135606412,402
KD Mills,0.021538561987645984,-0.0037975038960266615,-0.004647851398530887,1.0217721911443023,0.9962096975032289,403
CPH Ramanayake,-0.04857746760206196,0.03127625145571528,-0.004658345103122868,0.9525835420846559,1.0317704926209845,404
Mohammed Siraj,0.08034131462083187,-0.03310626879040833,-0.004709592346671736,1.0836568724960203,0.9674357458996711,405
Fareed Ahmad,0.12062907678135913,-0.0531086293251408,-0.004803939377025844,1.128206356812996,0.9482769961969613,406
Ali Naseer,0.07689987925917675,-0.03115108872991638,-0.004865900599781331,1.0799339471928697,0.969329107307947,407
Rishad Hossain,0.09518400721862152,-0.039878125504046395,-0.005142585403509578,1.0998612189110948,0.9609065420167188,408
RK Chauhan,-0.15024990567211124,0.08284507884643309,-0.005146750673584981,0.86049290749431,1.0863734932759939,409
TS Chisoro,-0.04541439643890141,0.030941143042054094,-0.005489296548402259,0.9556014019537433,1.0314247955741696,410
NJ Astle,-0.1422360181678852,0.07942599031952767,-0.0055386541570567145,0.8674165062698759,1.0826654288418052,411
H Masakadza,-0.042480118754254996,0.03009039313167414,-0.005900222503031095,0.9584095197067215,1.0305476841758954,412
Shahid Afridi,-0.028119941523726637,0.023909711326882046,-0.006566493710012485,0.9722717440529736,1.0241978402518361,413
Hasan Ali,0.10524159100815832,-0.04258168982435161,-0.006692737119818368,1.110978980468431,0.9583121779698499,414
DH Brain,-0.0225686136564083,0.021371049924881678,-0.006724495397785018,0.9776841524073874,1.0216010463117007,415
Mohammed Shami,0.12669763495269012,-0.05280465500594007,-0.007029441646936664,1.1350737592584934,0.948565291866314,416
TG Southee,0.06381154484060439,-0.02132771346964527,-0.007052039300437951,1.0658915070786978,0.9788981139014524,417
SJ Harmison,0.0443507350312541,-0.011526310949161157,-0.007099371044310594,1.0453489310891453,0.9885398624836781,418
JR Ratnayeke,-0.0010136137957623375,0.011400478008964923,-0.007262447407389169,0.9989868997371785,1.011465711118903,419
CH Gayle,-0.0651154546965405,0.04360755026310247,-0.00736654860988815,0.9369592807829957,1.0445723323000962,420
AC Evans,0.06791555464275917,-0.0228018089610933,-0.007437312240190857,1.0702749249142116,0.9774561876347714,421
J Jarvis,0.12149268665760789,-0.049490307811797966,-0.007504023678003985,1.1291811078068963,0.9517143822866687,422
MR Adair,0.12263645978772847,-0.04927171390949369,-0.008031010656247029,1.1304733737056714,0.9519224439870528,423
Mohammad Nabi,-0.050429604312758114,0.03803114122484788,-0.008544226045645883,0.9508208600043446,1.0387635807450508,424
Fazalhaq Farooqi,0.0672520163061235,-0.0206121122935557,-0.008675930573004033,1.0695649920306811,0.9795988652423703,425
J Botha,-0.02790149281092558,0.027281265620713646,-0.008887012810167237,0.9724841587639702,1.027656806647758,426
RJ Ratnayake,-0.023957640138729936,0.025546546547088617,-0.0090451509851491,0.9763270659610499,1.0258756561286755,427
PW Jarvis,-0.03249376710289578,0.03042547281387126,-0.00945239284161558,0.9680284834344338,1.0308930576269797,428
MS Panesar,-0.07635352248063751,0.052510851883548516,-0.00955606042881984,0.9264886141040048,1.0539139989684683,429
DA Marillier,-0.005005295166270368,0.01717823948785057,-0.009783727936476925,0.9950072104501133,1.0173266339445266,430
A Symonds,-0.06496483041350626,0.04792242373815501,-0.010293339020934586,0.9371004202321432,1.0490892677439059,431
Z Khan,0.03799800298660236,-0.003048948236395338,-0.010633368837937229,1.0387291585203804,0.9969556950859968,432
Azhar Mahmood,-0.06365610690818486,0.04783837389170411,-0.010673546958407784,0.9383276284419034,1.0490010956575158,433
CR Woakes,0.06344413838535143,-0.015609333973459072,-0.01074182347947776,1.0654999635906048,0.9845118602735303,434
ZG Foulkes,0.09488941276195896,-0.03123179611290753,-0.0108086068453813,1.0995372536144388,0.9692508784493047,435
RJ Peterson,0.04104614398706168,-0.0038947440611740865,-0.011085551954904503,1.041900181864766,0.9961128306174746,436
PJW Allott,-0.10034236527214334,0.06687416732566095,-0.011135323126392857,0.9045276861508342,1.0691609343301063,437
KA Jamieson,0.0660140305496787,-0.016196906301306144,-0.011206739315688807,1.0682417050791608,0.9839335582617638,438
D Mohammed,0.00238853845838132,0.015712337827196426,-0.011271071370924724,1.00239139328887,1.0158364256586552,439
Imad Wasim,-0.06713359280188383,0.050883366961546196,-0.011544380373736188,0.9350702743343816,1.0522001648239614,440
MM Patel,0.007356995445882781,0.013769674428566315,-0.011632114767671805,1.007384124625821,1.0138649130282773,441
NM Hauritz,0.0007923625251235616,0.01720846611433483,-0.011736431584597739,1.0007926765272381,1.0173573847614479,442
RP Singh,0.09588575126431367,-0.029790944888706674,-0.012101287162300108,1.1006333108463282,0.9706484313552011,443
Aftab Alam,0.041628618678006823,-0.0021325553855227122,-0.0124545026356538,1.0425072391317771,0.9978697168951717,444
Naveen-ul-Haq,0.127605299264515,-0.044305102372906684,-0.012998364839567211,1.136104492910372,0.9566620330855354,445
A Kuruvilla,-0.018485980408966346,0.028856678644148984,-0.01307579229311054,0.9816838373012408,1.02927706651871,446
I Sharma,0.08073830444563608,-0.020632183460750603,-0.013157979174711626,1.084087158651942,0.9795792037470773,447
AM Fernando,0.1421247129759062,-0.05112355388630434,-0.013292535067765843,1.152720398764377,0.9501612671625812,448
JJC Lawson,0.13692003103454745,-0.047953266860452454,-0.01367116577121418,1.1467364415267147,0.9531783310526155,449
SM Sharif,0.051973735650431806,-0.005421162556178865,-0.013710470179358026,1.0533480766479513,0.9945935054277396,450
KMDN Kulasekara,0.002396005825906068,0.020557359760925313,-0.014503575115918897,1.0023988785417548,1.0207701176938968,451
YS Chahal,0.08268960837837794,-0.019428370357750524,-0.01461095588762563,1.086204607409234,0.9807591440993088,452
Samiullah Shinwari,-0.04562737494630488,0.04474228703784896,-0.014619066376464346,0.9553979010649096,1.0457583197039415,453
T Shamsi,0.06355409898625129,-0.009790594796843376,-0.014657636464188181,1.0656171330487538,0.9902571770443642,454
Azmatullah Omarzai,0.09061316247327535,-0.023124385922840905,-0.014788130209197845,1.0948453960446258,0.9771409336370948,455
PL Symcox,-0.12433820743967128,0.08451002110476648,-0.014893944923287225,0.8830811257651936,1.088183748980719,456
Kaleemullah,-0.060370811253503465,0.05387638805149726,-0.015793988283163685,0.9414153814358188,1.0553541397103177,457
DN Wellalage,0.02853303700723112,0.010339778982911513,-0.016404198324351384,1.028944003503497,1.010393419214257,458
W O'Rourke,0.13790342484878124,-0.044313945636887314,-0.016425177858335537,1.1478646897150893,0.9566535731080436,459
WW Hinds,0.04802045192652948,0.0007166961844229751,-0.016484614765125142,1.049192113105056,1.0007169530725,460
MG Bevan,0.044773756786917036,0.002370876565285997,-0.016505169972496344,1.0457912299736847,1.0023736893155852,461
JN Maguire,-0.01910486800313086,0.035340355652017666,-0.017191947766968158,0.9810764733173467,1.0359722478117734,462
Mohammad Rafique,-0.08218683244670706,0.06805286595818337,-0.01797296648988656,0.9210998512803482,1.0704218958621732,463
LV van Beek,0.0885369997203172,-0.01703403495691326,-0.018156309935496894,1.0925746768201006,0.9831102239513833,464
CL Hooper,-0.14450930970792775,0.09977834904145266,-0.01834912945832586,0.8654468553081524,1.1049259830283442,465
BFW de Leede,0.12288051462063962,-0.03369452021284393,-0.01849715806498392,1.1307493048657986,0.9668668177988188,466
AF Giles,-0.07956541109615127,0.06768763556594234,-0.018603286678577805,0.9235176096937118,1.0700310166381153,467
MJ Hoggard,0.06022916825339836,-0.0017227639860702842,-0.018927880093752597,1.0620799136570689,0.9982787191200028,468
M Kartik,-0.06618582720012171,0.061643191704033956,-0.019033518735982066,0.9359569218762765,1.063582781856457,469
R Ngarava,0.06985325090708502,-0.0058906538724631035,-0.019357314387386273,1.0723508031992994,0.9941266620117487,470
PM Siddle,-0.018122389602889002,0.04001205240849997,-0.02063390507137031,0.9820408334152778,1.0408233185446047,471
R Rampaul,0.04600268372315478,0.008018068811209252,-0.020679607115191095,1.0470772210185493,1.0080502996102725,472
RAS Lakmal,0.03776545496326888,0.012250868526079357,-0.020755730671809195,1.0384876321921113,1.0123262177995282,473
SC van Schalkwyk,0.1570409345779344,-0.04676914268194795,-0.02116754973801283,1.1700435081578127,0.9543076810742149,474
DJ Willey,0.10178952350538391,-0.016899109525096604,-0.02266376815173023,1.1071504180636278,0.9832428794719736,475
S Randiv,0.013516690327119583,0.02754120323141703,-0.022866365596651214,1.0136084537656924,1.0279239680238417,476
Sohag Gazi,-0.020882048060591334,0.0448831578665613,-0.022961422557510422,0.9793344721574744,1.045905646921881,477
Shoriful Islam,0.0738893389237876,-0.0018641998116499395,-0.02338697976682924,1.0766876514892278,0.9981375367295647,478
AG Cremer,0.033020464535719045,0.018621281662440724,-0.02342100928686683,1.0335716905896588,1.0187957389179252,479
SB Styris,-0.027974223195186287,0.04945016103238894,-0.02364203295653053,0.9724134321894324,1.0506932254442503,480
L Sivaramakrishnan,-0.08232867388488983,0.07680823396591549,-0.02376259801564705,0.9209692104180957,1.0798349808645449,481
PWA Mulder,0.14185766782826945,-0.03513988506037992,-0.023859299235836535,1.1524126114736855,0.965470351932571,482
S Joseph,0.1949290548013312,-0.061626510851138856,-0.023892011033017826,1.215224769068742,0.9402339884127472,483
Gulsan Jha,0.09154886654994097,-0.009921929947722015,-0.023901668884832316,1.0958703267861791,0.9901271300086689,484
MDK Perera,0.058791924309471076,0.006623331932284619,-0.024012862724680104,1.0605545421612468,1.0066453147014869,485
T Thushara,0.09297901598751977,-0.010384035529403807,-0.02407031497623739,1.0974387063589528,0.9896696924356854,486
MJ Swepson,0.04609206171754024,0.013343353359769602,-0.024259589479026483,1.0471708108629048,1.0134327731766466,487
Dawlat Zadran,0.08188052953166716,-0.004498116278110844,-0.024294765658481824,1.0853261376617456,0.9955119850955215,488
BJ Dwarshuis,0.16007741192277913,-0.042970926726788414,-0.024711852823067437,1.1736017182410208,0.9579392400914303,489
JS Patel,0.048662053053666436,0.013044495539899774,-0.024917014711155327,1.0498654919446186,1.0131299461208412,490
A Dananjaya,0.09450689464150518,-0.00842174663608127,-0.025887800456447545,1.0991167411227687,0.9916136169281611,491
Tanzim Hasan Sakib,0.11982935987982135,-0.021082901075514353,-0.025887852576264216,1.1273044717954426,0.9791377896289242,492
