player_idx,player_name,psi_log_avg,psi_log_sr,psi_combined,rank,avg_multiplier,sr_multiplier
1284,UT Khawaja,0.614619773582482,0.1385087355582739,0.4559160942410793,77,1.84895344494329,1.1485597148366755
238,CH Gayle,0.5807902179425092,0.2054796778798135,0.4556867045882773,78,1.7874503481518231,1.228114022827494
992,R Dravid,0.6742260540488738,0.0162491034595619,0.4549004038524365,79,1.9625135086688454,1.0163818381062872
1174,Salman Agha,0.5704594931765851,0.2148892813794703,0.45193608924421347,80,1.7690797447774733,1.2397246287663954
36,AD Mathews,0.6178148753720595,0.1105375140393143,0.4487224215944778,81,1.854870487146377,1.1168782468806977
460,HE van der Dussen,0.6246203818154236,0.0964916280961203,0.44857746390898917,82,1.8675368718929177,1.1013003611244336
1011,RD Gaikwad,0.5665253425708024,0.205925434180506,0.44632537310737025,83,1.7621335911941554,1.228661584421587
1298,VG Kambli,0.6078822238549604,0.1224656839154732,0.446076710541798,84,1.836537901301944,1.130280332613065
175,BJ Hodge,0.5886638677858866,0.1550269604456757,0.44411823200581635,85,1.8015796579297338,1.1676894421085222
594,JP Duminy,0.6034622288177547,0.1176799229096523,0.4415347935150539,86,1.828438326119948,1.124884004140356
6,A Flower,0.636821292555097,0.0501298275925486,0.4412574709009142,87,1.8904620924639675,1.0514075892316601
1149,SR Watson,0.5656172650907875,0.192328075677425,0.4411875352863333,88,1.7605341636751775,1.2120681018059616
512,Imam-ul-Haq,0.6157449794129188,0.0914107637883961,0.44096690753807793,89,1.8510350690479094,1.0957189945176975
372,EJG Morgan,0.5636280938961471,0.1928891278399507,0.44004843854408165,90,1.7570356405638932,1.2127483260384033
365,E Lewis,0.5536902266196289,0.2110644210893043,0.4394816247761873,91,1.739660930345293,1.2349919120230484
399,G Gambhir,0.5937079077585482,0.1285099196686437,0.43864191172858,92,1.8106898545207628,1.1371327012148686
401,G Kirsten,0.6442076150454444,0.0262400739692987,0.4382184346867292,93,1.9044773520281073,1.0265873757980053
750,ME Trescothick,0.5834530907352332,0.146162889919431,0.43768969046329914,94,1.7922164439894064,1.1573846989974834
391,Fakhar Zaman,0.5586973301652202,0.1953289851273088,0.43757454848591637,95,1.7483934367953116,1.2157108715038454
204,C Green,0.5611758448928733,0.1857842549934604,0.4360453149264023,96,1.7527322303388766,1.204162440317636
763,MJ Clarke,0.6057687881540015,0.0942008257401311,0.4352461340160447,97,1.8326605951969426,1.0987803871457031
1106,SC Ganguly,0.6092095141423409,0.0843179941639054,0.4342456741495291,98,1.838977138650669,1.0879748084460552
803,MS Chapman,0.5290489995079845,0.2442388961595307,0.43411229839183324,99,1.6973173911725075,1.276649280672511
1047,RR Pant,0.5080724280599437,0.285126688312848,0.43375718147757847,100,1.6620843181023333,1.3299305041010492
533,JA Burns,0.5658196500967695,0.1696220763212782,0.4337537921716057,101,1.7608905054503243,1.1848569811862426
129,Aqib Ilyas,0.6007364166485302,0.0966049865171631,0.4326926066047411,102,1.8234611332081705,1.1014252098706594
756,MG Erasmus,0.5913935262037026,0.11163422776661,0.43147376005800503,103,1.80650407293614,1.118103814511351
1114,SE Rutherford,0.5210806704356042,0.2509097042466481,0.43102368170595223,104,1.6838463497824934,1.2851940315284562
502,IJL Trott,0.6313033416066202,0.0260902754048548,0.4295656528726984,105,1.8800593426943173,1.0264336060003696
253,CL White,0.5706359944567511,0.1431990318703601,0.42815700692795405,106,1.7693920171745705,1.153959453519587
1101,SA Yadav,0.4938487282231718,0.2938626983976345,0.42718671828132604,107,1.638610666497475,1.341599687233865
139,Asif Khan,0.5603223701192639,0.1587962105140005,0.4264803169175095,108,1.7512369557757155,1.1720990608751805
751,ME Waugh,0.5873680626077301,0.1046176804922346,0.4264512685692316,109,1.7992466735531898,1.1102860451868288
329,DL Chahar,0.4774011433245588,0.3181872234902531,0.4243298367131236,110,1.6118799092485587,1.3746336008373674
797,MR Marsh,0.527773416942091,0.2159125942011682,0.4238198093617834,111,1.6951537029743917,1.2409939041965357
876,N Pooran,0.5255527473486992,0.2161729087862156,0.422426134494538,112,1.69139350331584,1.2413169950605605
504,IR Bell,0.5867226804489978,0.0889155176301381,0.4207869595093779,113,1.7980858464797536,1.0929883141827301
1171,Saim Ayub,0.5226970124800338,0.216824690336032,0.4207395717653665,114,1.686570222195735,1.2421263263003477
1205,Shayan Jahangir,0.5329540902027347,0.195700906526776,0.4205363623107485,115,1.7039585282043972,1.216163104484871
1150,SR Waugh,0.5923561538128197,0.0737953213192265,0.41950254298162193,116,1.8082439009015967,1.0765864286538132
1181,Sarfaraz Ahmed,0.5167510861644298,0.2237681907350647,0.4190901210213081,117,1.6765717544618428,1.250781043185855
73,AN Cook,0.5913322571549919,0.0715644436299541,0.4180763193133126,118,1.8063933935407444,1.074187373004389
465,HH Pandya,0.4900028144884813,0.2738734535605855,0.4179596941791827,119,1.6323208140970429,1.3150483770189176
566,JJ Roy,0.5070053318643974,0.2385843801295249,0.41753168128610657,120,1.660311660216262,1.2694508179417288
765,MJ Guptill,0.5544367368509399,0.1418900273110726,0.4169211670043174,121,1.74096008988642,1.1524499035531415
1065,Rahmat Shah,0.5832952333120437,0.0839165505132063,0.41683567237909785,122,1.7919335516486758,1.0875381355227347
1342,Yuvraj Singh,0.5265843132306819,0.1961508130719807,0.4164398131777815,123,1.693139187386129,1.2167103873294507
712,M Labuschagne,0.5613000543813815,0.1256956968684339,0.41609860187706565,124,1.7529499498338326,1.133937055179299
742,MD Crowe,0.6046496136557951,0.0330899711880172,0.4141297328332025,125,1.8306106755178138,1.0336435331945224
1005,RA Smith,0.6048439313769798,0.0288958927647558,0.4128612518395718,126,1.8309664301762547,1.0293174295051288
368,EC Joyce,0.6189894526911742,0.0003393878144697,0.4127727643989394,127,1.8570504559708136,1.0003394454130299
379,F Behardien,0.5199934404375467,0.194777622431392,0.41158816776882845,128,1.6820166163696568,1.2150407586348728
280,D Brevis,0.4205402909339705,0.3912655987688474,0.41078206021226277,129,1.5227840798301646,1.478851242325951
558,JG Bethell,0.5029407786072646,0.2230920335076098,0.4096578635740464,130,1.6535769311541544,1.2499356044005243
436,GP Thorpe,0.5947368789980757,0.0361094269768491,0.40852772832433354,131,1.8125539611963737,1.0367692908130597
1195,Shaiman Anwar,0.5445984082135135,0.1362788839526545,0.4084919001265605,132,1.7239159328654916,1.1460014504474
587,JN Malan,0.5388231035025886,0.1467540280549872,0.40813341168672146,133,1.7139884876611413,1.158069075491163
573,JL Langer,0.5315082276648851,0.1582744973211514,0.4070969842169739,134,1.701496618622724,1.1714877208177488
684,L Klusener,0.5127687240677087,0.194112245830071,0.4065498979884961,135,1.6699083155740737,1.214232567849862
423,GJ Bailey,0.528348112535111,0.1624908594582643,0.40639569484282884,136,1.6961281803240815,1.1764375651228816
197,Babar Hayat,0.5479518563805569,0.1223287733998057,0.4060774953869732,137,1.7297066996821533,1.1301255959426586
862,Muhammad Waseem,0.501841315551622,0.2096169420695205,0.4044331910575882,138,1.6517598834801217,1.233205580291537
1111,SD Hope,0.55529788389983,0.101634143810809,0.4040766372034897,139,1.742459958240976,1.1069784027340113
1128,SM Katich,0.5808002782836231,0.0483101454297106,0.4033035673323189,140,1.7874683306025045,1.0494961012733839
1255,TLW Cooper,0.5515046796014484,0.103896880665777,0.40230207995622463,141,1.7358629714070308,1.1094860395547375
1208,Shoaib Malik,0.5506475722474924,0.1040083703801843,0.4017678382917231,142,1.734375787917775,1.109609742732114
178,BKG Mendis,0.5104341670553746,0.1835482853061741,0.40147220647230775,143,1.6660143664976088,1.201472977501694
231,CD McMillan,0.5079472574000841,0.1842260864310683,0.40004020041041216,144,1.6618762869314652,1.2022876132867122
1010,RD Berrington,0.5364320585782525,0.1229664512770594,0.3986101894778548,145,1.7098951598029102,1.1308464818557806
47,AGS Gous,0.5071626739893106,0.1807715599737891,0.39836563598413677,146,1.660572917733766,1.198141444565405
1211,Sikandar Raza,0.506251822183632,0.1825381314736813,0.39834725861364845,147,1.6590610705320894,1.200259917760459
1098,SA Engelbrecht,0.5585431403721487,0.0747522555692309,0.3972795121045094,148,1.7481238731555995,1.077617144165315
1286,Umar Akmal,0.4955462159533847,0.1965451101479633,0.3958791806849109,149,1.6413945501341365,1.2171902272710187
492,Hashmatullah Shahidi,0.5768818606948,0.0285720232590541,0.39411191488288466,150,1.7804779877417551,1.0289841189554998
58,AJ Strauss,0.5415881040266568,0.0974864500310333,0.39355421936144896,151,1.7187342246869333,1.1023965040237063
1064,Rahmanullah Gurbaz,0.5041836785927363,0.1714873476621078,0.3932849016158601,152,1.655633439650311,1.1870691234376223
792,MP O'Dowd,0.5416632786969054,0.0953955741271064,0.3929073771736391,153,1.718863434822123,1.1000939377658785
1158,ST Jayasuriya,0.479549763815729,0.2191119537466112,0.39273716045935636,154,1.6153469507953113,1.2449706480142806
160,BA Stokes,0.4870805571276478,0.2032451610176973,0.39246875842433093,155,1.6275577154723888,1.2253728450794081
427,GJ Maxwell,0.4290001703759298,0.319108657918595,0.39236966622348485,156,1.5357212960472708,1.3759008193032358
957,PHKD Mendis,0.494909563903649,0.1848023233487827,0.39154048371869354,157,1.640349885508592,1.202980615442736
597,JP Inglis,0.4413907836498753,0.2911168772795048,0.3912994815264184,158,1.5548682007049075,1.337920947372713
966,PL Mommsen,0.5473643665834598,0.0781012960820564,0.390943343082992,159,1.728690813084844,1.0812321777064597
746,MD Patel,0.5067798755174774,0.1578959678769164,0.3904852396372904,160,1.6599373746087192,1.1710443621393105
1271,Tamim Iqbal,0.5178629445454014,0.1309456408544149,0.38889050998173924,161,1.6784369015158875,1.1399058153216282
406,GA Gooch,0.5742567983298171,0.0137101467927675,0.387407914484134,162,1.7758102512146263,1.013804561843285
643,KIC Asalanka,0.5002266214071123,0.1616454164693359,0.38736621976118685,163,1.6490949485745336,1.1754433745564767
1050,RR Sarwan,0.5565126607604411,0.044471756568881,0.38583235936325444,164,1.7445779444586567,1.0454754484796525
787,MN van Wyk,0.5195773456782525,0.1181207959164914,0.38575849575766546,165,1.6813168836581927,1.125380044470968
938,P Khadka,0.5148755703169173,0.1263849160814337,0.3853786855717561,166,1.6734302644448784,1.134718855769107
549,JD Ryder,0.4843041411415446,0.185200765248293,0.3846030158437941,167,1.6230452054140951,1.2034600288270745
1078,S Chanderpaul,0.5794148542043829,-0.0076093263732203,0.38374012734518187,168,1.784993643577731,0.9924195512578442
234,CE McConchie,0.4929492848853932,0.1645744112506688,0.3834909936738184,169,1.6371374916682402,1.1788912890631291
1223,T Bavuma,0.516038981171923,0.1180325693595957,0.3833701772344806,170,1.6753782843336464,1.1252807604442536
1197,Shakib Al Hasan,0.4929490190504417,0.1637796008260881,0.3832258796423238,171,1.6371370564599323,1.1779546662452314
1341,Younis Khan,0.523133967559915,0.1018763031468409,0.3827147460888903,172,1.6873073386535622,1.1072465003488792
55,AJ Lamb,0.5280739844170127,0.0871210797980184,0.38108968287734796,173,1.6956632876209479,1.0910287732646855
1067,Rameez Shahzad,0.5282509970145612,0.0847222297546448,0.3804080745945891,174,1.6959634679511235,1.0884146954884661
144,Azhar Ali,0.5607512157304324,0.0170368376101112,0.3795130896903253,175,1.7519881271150697,1.0171827922181975
1015,RD Rickelton,0.4731545648791106,0.189924258214264,0.3787444626574951,176,1.6050494480785975,1.2091580104018593
754,MG Bevan,0.5667661033625605,0.0006893656736518,0.3780738574662576,177,1.7625578949485592,1.000689603340778
612,Jaker Ali,0.5127655653510244,0.1081367157740656,0.37788928215870476,178,1.669903040815147,1.1142000636982448
316,DJ Cullinan,0.5405563039223892,0.0510543151569903,0.3773889743339229,179,1.7169617491121842,1.052380051918633
300,DC Boon,0.5786488513176985,-0.0307387564528137,0.3755196487275278,180,1.783626856842161,0.9697288753990049
835,Mohammad Hafeez,0.4995541936061451,0.1256889879977761,0.3749324584033555,181,1.6479864240278084,1.1339294477677804
861,Muhammad Usman,0.4753729253945942,0.1680241435253272,0.37292333143817186,182,1.6086139786447549,1.182965171252606
385,FH Allen,0.4265810038016481,0.2633502849918719,0.37217076419838935,183,1.5320106206011503,1.3012824588431613
112,Ahmed Shehzad,0.5199269567695751,0.0752829084951043,0.3717122740114182,184,1.6819047934526516,1.0781891366071468
1279,Towhid Hridoy,0.5016422248758738,0.1078001309428725,0.3703615268982067,185,1.651431066222057,1.113825103964309
528,J Liyanage,0.5143555988294333,0.0816329894082757,0.37011472902238074,186,1.6725603546048307,1.0850575091452486
650,KM Jadhav,0.4587901056550101,0.1905278080517239,0.369369339787248,187,1.5821585817893988,1.2098880177982632
713,M Levitt,0.4673775831886144,0.1699112235549733,0.36822212997740067,188,1.595803838376884,1.1851996288401003
208,C Munro,0.415345112592215,0.2738738619995496,0.3681880290613266,189,1.5148934592971415,1.315048914136024
749,MDKJ Perera,0.425947075721112,0.2526237658578636,0.36817263910002923,190,1.531039743814614,1.2873988223146786
702,LS Livingstone,0.4181222398658392,0.2670563447853246,0.3677669415056677,191,1.519106358410462,1.3061140369724331
1302,VVS Laxman,0.5242002327769285,0.0548494390550078,0.36774996820295497,192,1.6891074152881862,1.0563815528966725
1097,SA Edwards,0.4758035351495821,0.1507627015497181,0.3674565906162941,193,1.6093068126758097,1.1627207135190778
1108,SC Williams,0.4801234997787746,0.1371982760123143,0.3658150918566212,194,1.6162739993488962,1.1470555595768304
192,BRM Taylor,0.4852461462818037,0.1259066650190828,0.36546631919423006,195,1.6245748426904434,1.1341763050189433
1313,WJ Cronje,0.5220172583488146,0.0474339896232177,0.3638228354402823,196,1.6854241586844392,1.0485769818750572
914,Najibullah Zadran,0.4532805348504186,0.182341436558809,0.36296750208654877,197,1.5734655365231784,1.2000238559549499
1122,SK Raina,0.450779720266892,0.1846656896418043,0.36207504339186275,198,1.569535507148376,1.2028162589703977
1182,Saud Shakeel,0.4858498337906672,0.1139207195677243,0.36187346238301954,199,1.6255558743186656,1.1206632746933056
793,MP Stoinis,0.4352321782030313,0.2145013616255231,0.3616552393438619,200,1.5453218073432824,1.2392438083593387
313,DI Gower,0.5031243826954338,0.0764679897496039,0.36090558504682385,201,1.6538805625119428,1.079467635754803
790,MP Breetzke,0.4602551375443036,0.1601549597690928,0.36022174495256665,202,1.5844781933031735,1.1736927320556174
1268,TWM Latham,0.4971205261280235,0.0825928969483737,0.35894464973480694,203,1.6439806494020774,1.086099564087901
980,PSP Handscomb,0.4646250346558152,0.1469761367829648,0.35874206869819836,204,1.5914173506426397,1.1583263213076436
1335,YS Samra,0.4702262477723175,0.1356079508991853,0.3586868154812734,205,1.60035622929268,1.1452328180742373
46,AG Prince,0.5367671157184485,-0.0011831734625881,0.357450352658103,206,1.7104681683751348,0.9988175262111608
1237,T de Zorzi,0.439754173427795,0.1904022284492292,0.35663685843493975,207,1.5523255687299222,1.2097360900816359
977,PR Stirling,0.4316384540924666,0.2042989440062761,0.35585861739706975,208,1.5397783139646726,1.226664802740166
326,DJM Short,0.4851113128747866,0.09505078083989,0.355091135529821,209,1.6243558104962095,1.0997146981442245
1135,SO Hetmyer,0.3809181356023182,0.2994357745390312,0.3537573485812225,210,1.4636277814983765,1.349097397691677
384,FDM Karunaratne,0.4750828306181658,0.1081045869559868,0.3527567493974395,211,1.6081473958121537,1.1141642663421614
884,ND McKenzie,0.5298902483332449,-0.0030239837496103,0.3522521709722932,212,1.6987458581977852,0.9969805838839387
478,HT Tector,0.482194807512212,0.0916415145072745,0.35201037651056616,213,1.619625269741074,1.0959718616368839
645,KJ Coetzer,0.4706067657012063,0.1145295741289246,0.3519143685104457,214,1.6009653094061371,1.1213458033989454
627,K Verreynne,0.4437434209501065,0.1679832462292218,0.35182336270981157,215,1.5585305480290623,1.1829167921650086
1267,TT Samaraweera,0.5119562007064914,0.0305724391994023,0.351494946870795,216,1.6685520271392156,1.0310445753872644
252,CL Hooper,0.4849268523157183,0.0836810447695339,0.3511782498003235,217,1.6240562085485004,1.0872820442020283
567,JJ Smit,0.448223439109765,0.1563766651243774,0.35094118111463574,218,1.565528456861613,1.1692665420819959
1175,Salman Butt,0.4981671061309831,0.0556182825042697,0.3506508315887453,219,1.6457021073395905,1.0571940572378342
1233,T Stubbs,0.4632379048653978,0.1238076108367933,0.3500944735225296,220,1.5892113785650837,1.1317981043616592
48,AH Jones,0.5658493860449924,-0.0868933149061895,0.34826848572793173,221,1.7609428679777415,0.9167748966319554
889,NJ Astle,0.491067576197143,0.0624682197371748,0.34820112404382025,222,1.634059772419972,1.0644606295417351
785,MN Samuels,0.4889139216327969,0.0658752123326078,0.34790101853273386,223,1.6305443589845547,1.068093423962559
270,CS MacLeod,0.4808061646962885,0.0809392979210491,0.34751720910454204,224,1.6173777496082662,1.0843050749967582
1003,RA Jadeja,0.4406413615666326,0.1584920626621324,0.34659159526513256,225,1.5537033846627166,1.1717426236711912
464,HH Gibbs,0.4559491479283451,0.1274793335611765,0.34645920980595557,226,1.5776701149328363,1.1359613917219669
216,CA Ingram,0.4513875161948264,0.1348150365294831,0.34586335630637866,227,1.570489754402791,1.1443251064324913
820,Mahmudullah,0.4630886075715212,0.1088522356943954,0.3450098169458126,228,1.5889741313174928,1.1149975813249027
776,MJG Rippon,0.4934501518002037,0.046511399598322,0.3444705677329098,229,1.6379576850595325,1.0476100213339066
317,DJ Hooda,0.4292568142635878,0.1733265028159364,0.34394671044770403,230,1.5361154801113492,1.1892543365910047
81,AR Nurse,0.4328319326868469,0.1661162114966702,0.34392669229012135,231,1.541617103482182,1.1807103058625505
589,JN Rhodes,0.4816944141880001,0.0680937318856753,0.34382752008722517,232,1.618815022806356,1.0704656405395827
8,A Johnson,0.3950113745158644,0.240968248943405,0.3436636659917112,233,1.4844010751684673,1.272480632062245
609,JW Jenner,0.458085093670795,0.113901162846445,0.343357116729345,234,1.5810435341354734,1.1206413584083006
165,BC Broad,0.5677835413503692,-0.1070611651398343,0.3428353058536347,235,1.7643521008984606,0.8984707162226087
1204,Sharjeel Khan,0.3921498241792091,0.2435534721450767,0.34261770683449827,236,1.480159458466301,1.275774534417794
1222,T Banton,0.3987264609709566,0.2201997487129489,0.33921755688495403,237,1.489926009947398,1.2463256576711559
146,Azmatullah Omarzai,0.4191573053821339,0.1790614554825468,0.33912535541560485,238,1.5206795470538401,1.19609424845845
74,AN Kervezee,0.4828904932318681,0.051361204523197,0.3390473969956444,239,1.620752411935332,1.0527030657279914
705,Litton Das,0.4211503212872856,0.1747351551990399,0.3390119325912037,240,1.5237133077402043,1.1909307630201909
1140,SP Krishnamurthi,0.396318720169075,0.2210810750533321,0.3379061717971607,241,1.4863429695487158,1.2474245614772619
1052,RS Bopara,0.4520570320273391,0.1049761592725959,0.336363407775758,242,1.5715415742238843,1.1106841305224695
405,G Singh,0.4655961598127475,0.0757138649087095,0.3356353948447348,243,1.59296356673018,1.078653889267524
1147,SR Taylor,0.4362973969915173,0.1333701378723889,0.33532164395180786,244,1.5469687902095335,1.14267286656996
1138,SP Fleming,0.4663513079756544,0.0724395139993112,0.3350473766502067,245,1.594166944548263,1.0751277739441323
57,AJ Stewart,0.4822304707159253,0.0404760951008124,0.33497901217755427,246,1.619683031796992,1.0413064170800672
959,PJ Hughes,0.4539530646402928,0.0967990002581417,0.3349017098462424,247,1.574524094885949,1.101638922226931
694,LJ Tucker,0.4215288604185539,0.1615464428126664,0.33486805454992474,248,1.524290202033662,1.1753270423844941
872,N Dutta,0.4454872025637438,0.1124203554939533,0.33446492020714697,249,1.5612506558907762,1.11898313250483
240,CJ Anderson,0.3923033748939968,0.2183790624901321,0.33432860409270854,250,1.4803867554595096,1.2440585541854001
636,KC Wessels,0.5237851193951754,-0.0452315728575759,0.3341128886442583,251,1.6884063897094976,0.9557761243955728
1339,Yasir Hameed,0.4584103717069283,0.082067647615504,0.33296279700978687,252,1.5815578965221566,1.0855292408105064
70,AM Rahane,0.4580910911502336,0.0814810211523102,0.3325544011509258,253,1.5810530164399959,1.0848926273766764
1137,SO Tikolo,0.4466946667974709,0.0928741231822615,0.3287544855924011,254,1.563136948804081,1.0973235989715178
734,MA Taylor,0.5216037121009757,-0.0591538641689966,0.32801785334431827,255,1.6847273019487736,0.9425617315217897
39,AD Russell,0.3138874526714639,0.3561689050519266,0.3279812701316181,256,1.368735680333937,1.42784869875611
849,Mohammad Shahzad,0.4138367648570193,0.1558013101420685,0.3278249466187024,257,1.512610195589459,1.168593992247364
951,PD Collingwood,0.4467744948242567,0.0899165888101397,0.32782185948621767,258,1.5632617359229883,1.0940830211325048
237,CG Williams,0.4568529141871834,0.0656654077581079,0.3264570787108249,259,1.5790966044597459,1.067869356582221
453,H Thaker,0.4656405798794765,0.0477063136675493,0.3263291578088341,260,1.5930343278497063,1.0488625734845205
1273,Tanzid Hasan,0.3891073563669752,0.1999933681790303,0.3260693603043269,261,1.475662964644328,1.221394658062605
864,Mushfiqur Rahim,0.4454531633278027,0.08131004885175,0.3240721251691185,262,1.5611975130158136,1.0847071566439437
407,GA Hick,0.4500950736380255,0.0637159282602652,0.32130202517877204,263,1.568461297723412,1.0657895950500957
583,JM Vince,0.4063138593171816,0.1507652992865951,0.3211310059736528,264,1.501273667250375,1.1627237339654761
394,Fawad Alam,0.4523720206764202,0.0550583784363642,0.31993413992973485,265,1.5720366699519974,1.0566022956649366
552,JDS Neesham,0.3440190266871737,0.2710122281889495,0.3196834271877656,266,1.410605474401437,1.3112911050019505
899,NO Miller,0.472148962110623,0.0125323050649955,0.3189434097620805,267,1.6034362171807253,1.0126111634817023
1046,RR Hendricks,0.4211783004274979,0.1137931013967275,0.3187165674172411,268,1.5237559405248966,1.1205202668212817
486,Haris Sohail,0.4526875343872337,0.0506647537369519,0.31867994083713974,269,1.5725327473307609,1.051970165094418
1290,V Aravind,0.4618279088558609,0.0317414840894422,0.31846576726705467,270,1.5869721758674082,1.032250617600913
463,HH Dippenaar,0.4831044699756457,-0.0161317962801929,0.3166923812236995,271,1.6210992523654773,0.9839976242821635
511,Imad Wasim,0.3604552760891807,0.2277569454112833,0.31622249919654827,272,1.4339821237408763,1.2557800652291276
1262,TP Ura,0.3892101017421859,0.167265259060324,0.31522848751489857,273,1.4758145899785826,1.1820677779135023
94,Aamer Sohail,0.4400742418026765,0.0638463404472962,0.3146649413508831,274,1.552822498573514,1.0659285960656175
539,JA Rudolph,0.4712233848824439,0.0006544845831359,0.31436708478267456,275,1.601952799745867,1.000654698804903
847,Mohammad Saifuddin,0.4117871665268774,0.1181157664602925,0.31389669983801577,276,1.509513127215701,1.1253743844355608
1105,SB Styris,0.4162394285369456,0.1043788431201283,0.31228590006467316,277,1.516248858659652,1.1100208990501739
1033,RK Paudel,0.4297354996522849,0.074457879448718,0.31130962625109593,278,1.5368509721676362,1.0772999660981324
318,DJ Hussey,0.3958419295200319,0.1412445176627094,0.3109761255675911,279,1.4856344640373873,1.1517062260724604
540,JAD Lawrenson,0.451356957476164,0.0275408765850401,0.31008493051245606,280,1.570441762981506,1.0279236322562566
905,NS Dhaliwal,0.4564914637981683,0.0167243986860071,0.30990244209411455,281,1.578525942516975,1.0168650343635255
1183,Sediqullah Atal,0.4208311538662297,0.0850319584482701,0.3088980887269099,282,1.523227065693782,1.088751860962438
815,MW Goodwin,0.4514987515549438,0.0229371296261995,0.3086448775786957,283,1.5706644581126175,1.0232022084196608
576,JL Smith,0.2831628288433247,0.3595159685321577,0.30861387540626906,284,1.3273212704095048,1.4326358058976605
690,LD Chandimal,0.4396972848360562,0.0463017124942585,0.3085654273887903,285,1.552237261626254,1.0473903740517512
654,KNA Bandara,0.4571802809968435,0.0095271952784234,0.3079625857573701,286,1.5796136329016512,1.0095727234738323
725,M van Lingen,0.3941988871531887,0.1347961983730268,0.30773132422646804,287,1.4831955078741663,1.144303549660145
214,C de Grandhomme,0.3008191496276542,0.3186370424508812,0.3067584472353965,288,1.3509649969210549,1.3752520761854814
98,Aaron Jones,0.4330193771906672,0.0483330013984505,0.3047905852599283,289,1.5419060982196164,1.0495200887975953
691,LE Bosman,0.3393637195192493,0.2336549272721321,0.3041274554368769,290,1.4040539341734493,1.2632085181814958
349,DS Airee,0.3925443060748037,0.1241673134937482,0.3030853085477852,291,1.4807434697586264,1.1322052883751301
191,BR McDermott,0.4328884206082168,0.042814891546909,0.3028639109211142,292,1.5417041886875138,1.043744671006009
841,Mohammad Nadeem,0.4618487371900945,-0.0153052067668413,0.3027974225377826,293,1.5870052301985387,0.9848113226504973
927,Nizakat Khan,0.3974179793238626,0.1122428272734523,0.3023595953070592,294,1.487977744020931,1.118784499052589
794,MP Vaughan,0.4295929251055662,0.047741165621372,0.30230900527750143,295,1.536631871956333,1.0488991290315104
251,CL Cairns,0.3785413121448805,0.149594194322198,0.30222560620398636,296,1.4601531276095654,1.161362859447394
1351,Zeeshan Maqsood,0.4302317218573144,0.044671214315305,0.30171155267664457,297,1.5376137809915327,1.0456839974542107
157,BA King,0.378018218390448,0.1477862760091296,0.3012742375966752,298,1.4593895303618851,1.1592651071194937
330,DL Houghton,0.438683476679735,0.0245903184817149,0.30065242394706165,299,1.550664388260513,1.0248951539012876
632,KA Pollard,0.3555170755778326,0.1905445872571081,0.3005262461375911,300,1.4269182881571827,1.2099083189281237
773,MJ Prior,0.3707228056865596,0.1554282617460717,0.29895795770639694,301,1.448781423749637,1.1681581314366276
136,Asghar Afghan,0.4124570832489884,0.0702970298019526,0.29840373209997645,302,1.5105247141035225,1.0728267954635022
988,Pargat Singh,0.4063758925688239,0.0822749108162121,0.29834223198461995,303,1.501366799026163,1.0857542543931311
99,Aasif Sheikh,0.3990237966629116,0.0883178203360572,0.29545513788729344,304,1.4903690839961277,1.0923352332166865
1113,SE Marsh,0.4269536244073975,0.0323650779594531,0.29542410892474935,305,1.5325815856966867,1.032894523505385
727,MA Atherton,0.4918009380635498,-0.0990353158925815,0.2948555200781727,306,1.6352585690666392,0.9057107214761855
1160,SV Manjrekar,0.4706388224243772,-0.0573940211801813,0.29462787455619105,307,1.6010166319304786,0.9442219526122749
915,Najmul Hossain Shanto,0.3967224869627295,0.0861193994418163,0.2931881244557584,308,1.4869432266575906,1.0899364583409883
265,CR Ervine,0.4126782886790787,0.0529034047976866,0.2927533273852813,309,1.5108588873316715,1.05432779719355
18,A Vala,0.4187587712266214,0.0403600975255713,0.29262587999293804,310,1.5200736250630742,1.0411856350659487
871,N Dickwella,0.3251464404488453,0.2274480519829465,0.29258031096021236,311,1.3842333388906225,1.2553922229235954
610,JWA Taylor,0.4235945572185678,0.0303051408452965,0.29249808509414404,312,1.5274421778186247,1.0307690156992197
547,JD Campbell,0.3391019353256685,0.1925893747106172,0.29026441512065143,313,1.4036864231529345,1.2123848554110297
439,GR Marsh,0.5010307244670459,-0.1329978902202648,0.289687852904609,314,1.6504215241490647,0.8754669391492298
901,NR Kirton,0.3890094964322144,0.0909467608987484,0.2896552512543924,315,1.475518563428541,1.0952106956731855
730,MA Jones,0.3875835273869017,0.0915208724533677,0.2888959757423904,316,1.473416019069168,1.0958396493158153
808,MS Wade,0.3664230420942169,0.1321665498200164,0.2883375446694834,317,1.442565379467814,1.141298386479819
75,AN Petersen,0.3769369980799886,0.1109069699439189,0.28826032203463203,318,1.4578124614938692,1.117290960378757
260,CO Obuya,0.4063646860563891,0.0462843605669449,0.286337910893241,319,1.5013499740347354,1.0473721999677899
298,DAS Gunaratne,0.3688305889417461,0.1142293679220284,0.2839635152685069,320,1.446042607314394,1.1210092189535856
1190,Shahid Afridi,0.2262407048359862,0.3991300210360995,0.2838704769026907,321,1.2538774433213542,1.4905274059265687
336,DM de Silva,0.3644132411258489,0.1227102141069031,0.28384556545286693,322,1.4396690216974892,1.1305567540744874
170,BFW de Leede,0.417013260755453,0.0163897526558326,0.2834720913889129,323,1.517422634972149,1.0165248014485249
